Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2015-01-25,SydneyAirport,14.6,,0.0,,,,,,,17.0,0.0,,,,,,,12.8,,No,No
2016-05-05,Tuggeranong,12.8,12.6,0.0,,,,,,,9.0,16.0,80.0,76.0,1018.2,1015.4,,,11.6,11.3,No,No
2015-05-13,Portland,10.0,19.4,0.2,,,,,SSW,SSW,13.0,15.0,55.0,35.0,1017.1,1031.8,,,17.1,16.5,Yes,Yes
2016-05-26,SalmonGums,16.9,27.4,0.0,,,W,52.0,W,,28.0,44.0,91.0,65.0,1012.5,1017.2,,,26.0,26.8,No,No
2011-03-08,Melbourne,19.5,21.8,0.0,,,NW,48.0,NNE,NNE,4.0,22.0,48.0,57.0,1018.4,1010.2,,,20.0,17.3,No,Yes
2016-02-18,Melbourne,27.4,30.0,0.0,,,NE,39.0,N,NNE,17.0,13.0,74.0,48.0,1014.4,1011.1,,0.0,20.6,29.8,No,No
2013-10-08,Tuggeranong,9.1,22.4,0.2,,,SSE,33.0,SSE,SW,9.0,15.0,69.0,100.0,1012.3,1018.8,5.0,6.0,21.4,28.2,No,No
2016-07-17,Katherine,13.1,23.6,0.0,,,N,,NNW,NNW,11.0,20.0,56.0,44.0,,,,,23.3,25.2,No,No
2014-06-17,Ballarat,14.8,16.4,0.0,,,NW,35.0,NW,N,22.0,19.0,100.0,24.0,1019.6,1015.6,,,13.3,16.3,No,No
2012-12-03,Nuriootpa,16.0,26.4,0.0,,,NE,43.0,N,NE,26.0,17.0,60.0,38.0,1013.5,1014.2,,,24.2,27.4,No,No
2011-04-05,Mildura,13.0,21.7,0.0,,8.5,NNE,24.0,N,N,22.0,15.0,99.0,66.0,1016.7,1018.3,,,19.0,19.0,Yes,Yes
2017-05-03,Witchcliffe,15.1,34.0,0.0,,,W,33.0,WNW,NW,17.0,17.0,51.0,46.0,1011.3,1010.2,,,24.0,30.1,No,No
2011-08-03,Cobar,17.6,23.3,0.0,3.8,,SW,31.0,SSE,SE,9.0,29.0,65.0,57.0,1010.6,1010.3,,,15.0,21.7,No,No
2014-03-06,Melbourne,8.3,17.7,0.0,,,N,24.0,N,N,2.0,6.0,79.0,41.0,1020.1,1020.0,,,10.0,15.2,No,Yes
2009-12-13,Sale,8.7,18.1,,,,WSW,31.0,E,WNW,19.0,15.0,67.0,17.0,1017.3,1015.9,,,12.9,18.6,No,No
2011-06-16,Sydney,5.0,23.4,0.0,,,NNW,30.0,N,N,12.0,28.0,,,1017.9,1019.1,8.0,8.0,11.9,23.9,Yes,No
2012-11-02,Sale,11.9,30.6,0.2,3.4,,SE,14.0,WSW,NW,11.0,9.0,61.0,75.0,1014.7,1016.2,7.0,7.0,28.5,28.2,No,Yes
2013-03-20,Richmond,18.2,25.5,0.0,1.0,,NW,,NW,NNW,9.0,17.0,65.0,63.0,1012.1,1010.1,,,21.6,25.1,Yes,Yes
2016-01-22,Perth,,20.2,0.0,,,WNW,,WSW,WSW,9.0,28.0,,,,,,,,24.8,Yes,Yes
2011-12-04,SSE,13.4,21.0,0.0,3.6,3.0,W,31.0,N,N,7.0,17.0,43.0,51.0,1029.8,1030.3,7.0,7.0,18.1,22.5,No,No
2009-05-18,Williamtown,13.8,23.8,8.7,,,W,54.0,ENE,ENE,9.0,17.0,64.0,51.0,1014.8,1016.1,,,20.8,22.4,No,No
2015-01-04,Melbourne,11.2,16.1,0.0,,,SSE,24.0,SE,SE,13.0,9.0,54.0,50.0,1011.4,1020.0,,,14.2,16.8,No,No
2016-10-30,Ballarat,17.8,18.4,0.2,,,SW,24.0,N,SSE,9.0,9.0,86.0,84.0,1020.8,1018.2,,1.0,17.6,18.4,No,No
2016-11-02,Launceston,9.1,14.0,0.0,,,NW,39.0,WNW,WNW,20.0,11.0,73.0,52.0,1011.2,1008.9,,,13.5,14.1,No,No
2015-04-04,Albany,8.8,17.0,0.0,,,SSE,30.0,SSE,SSE,11.0,11.0,59.0,19.0,1020.2,1020.2,,,13.5,17.5,No,No
2015-10-04,Tuggeranong,10.8,21.0,0.0,,,,46.0,,,15.0,9.0,,,,,,,19.2,18.6,No,No
2010-10-07,Darwin,13.2,18.3,0.0,,,NNW,28.0,N,N,14.0,20.0,74.0,35.0,922.3,1020.3,2.0,1.0,13.3,16.5,No,No
2014-12-17,GoldCoast,20.9,26.1,0.0,,,ESE,29.0,ESE,ENE,15.0,9.0,69.0,44.0,,,,,23.3,25.1,No,No
2016-11-22,SydneyAirport,6.7,17.2,0.0,,,N,33.0,S,N,11.0,22.0,69.0,30.0,1018.8,1017.7,,,8.3,18.9,No,No
2014-10-01,Walpole,11.2,30.8,5.4,,,SSE,46.0,S,S,17.0,13.0,60.0,50.0,1009.4,1014.8,,,11.3,28.5,Yes,Yes
2008-10-05,Wollongong,14.8,32.0,0.0,6.8,,S,31.0,SSE,SSE,9.0,22.0,56.0,53.0,1015.6,1019.7,,,21.2,27.3,No,No
2010-06-08,Moree,9.6,23.0,0.0,,,S,33.0,S,SSE,22.0,11.0,64.0,35.0,1011.6,1005.6,,,19.6,21.1,No,No
2009-03-22,Woomera,13.8,28.0,0.0,1.8,5.9,NNE,39.0,NNE,NNE,24.0,19.0,66.0,,,,8.0,8.0,19.9,25.2,No,Yes
2009-09-24,Canberra,18.2,32.9,0.0,,,N,44.0,N,NE,30.0,25.0,99.0,62.0,1013.0,1016.4,,,26.9,27.2,No,No
2015-07-04,Richmond,11.3,20.1,0.0,,,WNW,54.0,W,W,15.0,22.0,60.0,43.0,1010.4,1010.8,,,13.2,17.6,No,No
2015-02-10,Melbourne,18.5,26.8,0.0,3.0,,E,43.0,E,E,31.0,30.0,63.0,31.0,1017.6,1017.2,7.0,7.0,26.2,26.3,Yes,Yes
2010-06-10,SalmonGums,20.0,31.4,0.0,3.8,8.2,SE,30.0,E,SE,20.0,31.0,91.0,59.0,1013.7,1018.2,7.0,6.0,27.9,30.7,Yes,Yes
2014-05-13,Sale,9.6,20.6,0.0,,,,,,,,,100.0,59.0,,,,,17.0,18.4,No,Yes
2015-02-10,WaggaWagga,,25.8,0.0,,,SSW,50.0,WNW,SE,15.0,15.0,100.0,57.0,1009.2,1017.7,,,,24.0,No,No
2011-12-15,Canberra,13.0,17.9,0.0,,,WSW,46.0,E,SW,20.0,26.0,63.0,66.0,1016.5,1013.0,6.0,8.0,14.8,16.8,Yes,No
2015-04-18,Wollongong,2.3,22.6,0.0,,,SSE,45.0,S,SSE,20.0,20.0,55.0,69.0,1019.3,1014.9,,,16.6,19.0,No,No
2011-09-29,NorfolkIsland,11.3,23.9,0.0,,,NNE,20.0,NNW,N,0.0,15.0,79.0,72.0,1014.9,1015.1,,,15.4,22.1,Yes,No
2010-12-06,AliceSprings,15.2,27.7,0.0,6.2,9.6,WSW,39.0,W,NNW,6.0,6.0,67.0,51.0,1013.0,1019.0,4.0,4.0,24.5,27.7,No,No
2011-08-26,Sydney,2.8,19.3,0.0,,,SSW,53.0,S,SSW,13.0,22.0,61.0,52.0,1019.0,1018.0,,,13.7,17.2,No,No
2016-03-03,Williamtown,18.2,30.2,0.0,2.6,11.4,S,48.0,SSW,W,17.0,9.0,61.0,55.0,1017.1,1016.3,,,12.5,22.3,Yes,No
2012-07-30,Uluru,9.7,18.0,2.0,,,WSW,30.0,ESE,S,15.0,15.0,84.0,65.0,1023.9,1026.6,0.0,,10.2,18.4,No,No
2016-12-11,Dartmoor,19.8,27.3,0.0,3.0,,NE,63.0,NNW,ENE,11.0,20.0,63.0,53.0,1025.6,1028.5,0.0,0.0,26.0,26.7,No,Yes
2013-12-30,Mildura,12.0,25.1,0.0,,,E,35.0,E,E,17.0,22.0,63.0,37.0,1020.0,1021.4,,,24.3,28.6,No,No
2010-07-05,Sydney,21.8,32.4,0.0,,,E,46.0,ESE,E,9.0,11.0,81.0,61.0,,,7.0,7.0,26.2,28.1,No,No
2012-11-19,BadgerysCreek,15.4,24.1,0.0,,,SSW,31.0,WSW,N,11.0,12.0,83.0,62.0,1006.2,1007.6,7.0,6.0,16.7,26.0,No,Yes
2016-12-19,Mildura,20.6,23.6,0.0,,,SSE,46.0,NNE,SSE,19.0,19.0,92.0,73.0,1014.6,1018.7,,,22.6,23.5,No,No
2009-04-16,MelbourneAirport,5.7,24.8,0.0,,6.8,SSE,54.0,WNW,S,22.0,24.0,91.0,75.0,1020.4,1023.3,,,17.8,15.6,No,No
2013-12-16,Melbourne,19.2,26.1,0.0,,,SSE,28.0,S,SSE,6.0,11.0,77.0,48.0,1012.3,1010.3,,,22.9,23.0,No,No
2013-04-07,Witchcliffe,17.2,28.9,0.0,,,E,20.0,ENE,ENE,13.0,7.0,70.0,60.0,1024.7,1026.9,,,20.1,25.7,No,No
2016-05-09,PerthAirport,24.0,32.7,0.0,,,N,43.0,ESE,NE,7.0,17.0,62.0,46.0,1023.8,1026.8,,,29.1,18.9,No,No
2015-01-12,MelbourneAirport,4.4,22.7,0.0,,,ESE,,,SSE,11.0,,,,,,,,11.8,,No,No
2017-04-04,SalmonGums,9.4,21.8,0.0,1.6,8.0,NE,24.0,ESE,ENE,17.0,17.0,56.0,57.0,1016.2,1016.5,1.0,1.0,22.4,20.6,Yes,No
2011-07-20,NorfolkIsland,14.1,23.4,0.0,,,NNW,19.0,NW,NE,15.0,,67.0,,1009.1,1010.6,,,17.3,24.6,No,No
2016-04-16,MountGambier,16.4,31.7,0.0,,,N,,N,E,2.0,4.0,,52.0,,,,,29.8,30.5,No,Yes
2015-06-01,Sydney,15.2,24.9,0.0,,,NNE,31.0,E,NE,11.0,19.0,71.0,46.0,1018.7,1013.5,,,23.6,23.9,No,Yes
2014-01-12,Cobar,8.7,13.8,1.0,,,ESE,35.0,ESE,SSW,11.0,17.0,74.0,67.0,1022.6,1016.9,,,11.3,13.2,No,No
2015-05-16,Albany,21.5,35.0,0.0,,,W,48.0,W,W,9.0,9.0,76.0,56.0,1011.9,1011.7,7.0,7.0,31.9,34.4,No,No
2009-10-25,PearceRAAF,5.3,11.5,0.0,6.4,8.3,WSW,20.0,W,W,6.0,9.0,65.0,41.0,1008.6,1017.4,1.0,1.0,13.7,11.4,No,Yes
2013-06-27,SalmonGums,14.6,17.0,0.0,,,ESE,45.0,SW,E,9.0,13.0,,35.0,,,,,17.1,17.9,No,No
2010-08-24,BadgerysCreek,19.0,21.9,0.0,,,ESE,39.0,ENE,E,13.0,26.0,64.0,46.0,1013.1,1013.5,1.0,1.0,20.0,20.3,No,No
2014-12-07,Melbourne,8.9,19.6,0.0,,,SE,,ENE,SE,7.0,9.0,94.0,67.0,1014.8,1008.2,,,10.3,15.3,No,No
2011-12-06,Cairns,8.8,16.7,0.0,,,S,50.0,SW,S,4.0,4.0,73.0,41.0,1009.3,1010.8,,,16.8,15.2,Yes,Yes
2010-03-08,MelbourneAirport,14.8,28.6,0.0,5.0,,NNE,37.0,NNE,NNE,17.0,26.0,92.0,65.0,1018.2,1019.4,,,24.2,28.0,No,No
2014-03-27,PerthAirport,7.8,11.1,0.0,,,N,35.0,NNW,NNW,4.0,4.0,57.0,60.0,1019.8,1010.9,,,10.1,10.6,No,No
2011-04-16,Sydney,13.0,21.5,0.2,,,SSE,31.0,SE,SSE,17.0,20.0,52.0,49.0,1012.7,1011.5,7.0,7.0,15.5,20.8,No,Yes
2013-07-08,Cairns,,13.2,0.0,,,NE,,,SE,3.0,31.0,87.0,63.0,,,,,9.4,12.3,No,No
2016-11-20,Melbourne,19.9,27.2,0.0,,,ESE,37.0,E,E,20.0,26.0,78.0,64.0,1017.0,1012.7,1.0,1.0,29.9,29.7,Yes,Yes
2014-11-18,Brisbane,17.9,20.9,0.0,,,SSW,44.0,S,SSE,13.0,39.0,69.0,63.0,1019.9,1014.8,,,13.5,21.6,Yes,No
2016-07-13,Cobar,8.4,13.2,0.6,2.6,8.8,E,61.0,SSW,SE,9.0,6.0,80.0,69.0,1013.0,1004.6,1.0,6.0,13.0,10.7,No,Yes
2010-05-25,Launceston,9.9,15.4,0.0,3.2,3.3,SW,,SW,W,23.0,20.0,81.0,82.0,1023.7,1026.3,7.0,8.0,13.3,14.4,No,No
2012-03-25,Penrith,13.6,16.9,0.0,,4.3,,,,WSW,11.0,,76.0,43.0,,,0.0,,12.4,14.5,No,Yes
2013-06-03,Newcastle,6.1,17.1,0.0,2.8,6.2,N,28.0,NNW,WNW,15.0,13.0,92.0,74.0,1017.4,1016.4,7.0,2.0,14.8,17.1,No,No
2016-04-16,Katherine,15.2,22.3,0.0,,,NNW,28.0,WNW,,,,76.0,31.0,,,,,19.2,20.4,No,No
2016-01-25,Richmond,15.2,12.7,0.0,10.4,9.2,N,50.0,NW,N,9.0,9.0,65.0,61.0,1020.0,1024.1,8.0,8.0,13.3,13.1,No,No
2012-08-06,MelbourneAirport,3.6,22.3,0.0,7.4,9.1,NE,37.0,ENE,NE,13.0,24.0,,,1021.5,1019.4,,7.0,9.5,17.8,No,No
2016-07-19,BadgerysCreek,16.2,20.1,0.0,3.8,5.4,SSW,39.0,SSW,S,15.0,15.0,50.0,52.0,1014.0,1016.5,8.0,7.0,15.9,16.3,No,No
2016-04-21,WindGustSpeed,6.4,19.8,0.0,,,,,SE,,9.0,13.0,80.0,72.0,,,,,6.9,19.9,No,No
2013-11-30,Watsonia,9.3,15.4,0.0,,,TSE,52.0,ENE,ENE,9.0,28.0,80.0,55.0,1020.4,1024.9,,,13.3,15.8,No,No
2014-02-16,Bendigo,11.2,16.2,0.6,,,W,28.0,NW,W,11.0,28.0,64.0,38.0,1015.0,1018.9,,,14.2,15.5,No,No
2012-05-30,Ballarat,7.0,19.6,0.0,,,ESE,26.0,W,ENE,6.0,9.0,59.0,60.0,1028.9,1026.3,,,17.9,18.9,No,No
2012-02-10,Penrith,,,0.3,,,ENE,,E,NE,17.0,9.0,100.0,60.0,,,,,,,No,No
2015-06-04,Woomera,6.2,18.5,0.0,,,N,39.0,NE,NNW,24.0,41.0,66.0,54.0,1008.3,1019.7,1.0,1.0,14.2,14.0,No,No
2014-10-15,Canberra,7.4,15.1,0.0,,,,39.0,,,2.0,11.0,94.0,59.0,1003.5,1008.7,,,13.5,11.4,Yes,Yes
2013-10-25,NorfolkIsland,24.6,24.9,0.0,,,WNW,44.0,WSW,S,24.0,24.0,79.0,68.0,1017.7,1014.0,1.0,2.0,23.8,23.4,No,No
2009-01-21,GoldCoast,2.2,21.9,0.0,2.8,,SSW,30.0,SW,SSW,19.0,13.0,72.0,50.0,1010.0,1016.0,,,2.8,20.0,No,Yes
2015-05-10,MelbourneAirport,13.8,31.8,0.0,,,WNW,41.0,W,WNW,7.0,15.0,61.0,48.0,1019.4,1018.0,,,28.3,28.6,Yes,Yes
2012-12-04,Richmond,11.4,18.3,0.0,2.2,10.0,SE,31.0,N,E,20.0,17.0,51.0,75.0,1020.9,1013.5,6.0,8.0,15.7,18.8,No,No
2009-05-05,GoldCoast,15.3,20.2,0.0,0.6,0.2,S,31.0,NW,S,24.0,17.0,56.0,69.0,1019.8,1017.7,4.0,3.0,19.5,20.7,No,No
2010-05-10,Newcastle,12.5,21.3,0.0,3.4,9.9,NW,35.0,SE,N,15.0,26.0,65.0,50.0,1026.2,1027.5,3.0,1.0,20.8,21.4,No,No
2014-01-17,Townsville,13.0,22.9,0.0,,,N,52.0,N,NNW,7.0,24.0,73.0,43.0,1010.6,1013.0,7.0,3.0,18.1,21.5,Yes,No
2009-03-14,Nuriootpa,4.7,21.0,1.6,,,E,31.0,ENE,E,22.0,17.0,94.0,78.0,1019.8,1019.4,2.0,2.0,16.4,21.6,No,No
2015-05-01,Hobart,-1.0,34.4,0.2,,,W,46.0,WSW,W,19.0,24.0,71.0,58.0,1021.1,1030.8,,,28.3,33.1,No,No
2015-07-01,SalmonGums,6.7,19.3,0.0,1.8,1.8,N,52.0,NNE,SSW,13.0,13.0,88.0,56.0,1020.8,1013.3,8.0,7.0,8.2,19.6,No,No
2012-07-07,Walpole,13.1,23.8,0.0,12.6,13.0,W,39.0,WNW,W,13.0,20.0,54.0,69.0,1020.6,1017.2,5.0,1.0,23.6,22.0,No,No
2016-10-27,MountGambier,13.0,27.6,0.0,,,WSW,13.0,WSW,WSW,9.0,11.0,80.0,60.0,1006.4,1005.4,2.0,2.0,29.0,29.9,No,No
2012-02-27,Canberra,17.6,17.5,0.0,4.6,7.9,NW,22.0,S,W,15.0,19.0,67.0,36.0,1013.7,1018.9,4.0,7.0,20.3,17.1,No,No
2015-05-19,SydneyAirport,3.9,22.7,0.0,,,ENE,59.0,ENE,E,13.0,22.0,66.0,52.0,1018.6,1010.7,,,14.6,21.0,No,Yes
2014-09-15,Darwin,21.8,25.9,0.0,4.0,10.2,E,52.0,ENE,N,26.0,26.0,54.0,58.0,1014.3,1015.5,8.0,8.0,23.0,22.4,No,No
2016-12-27,Cobar,8.6,19.6,0.0,8.8,0.6,N,50.0,WSW,N,20.0,20.0,79.0,70.0,1010.3,1015.5,3.0,7.0,13.4,18.2,No,No
2014-10-10,Nuriootpa,6.0,15.7,0.0,,,W,28.0,W,W,14.0,11.0,82.0,53.0,1012.5,1017.5,,,13.7,18.4,Yes,Yes
2010-03-13,Watsonia,22.0,33.5,0.0,,,,,,,20.0,13.0,60.0,75.0,,,,,21.8,26.1,No,Yes
2013-02-24,Melbourne,21.9,24.7,0.0,3.0,10.7,S,56.0,SSE,SSW,13.0,19.0,100.0,89.0,1019.5,1012.0,1.0,1.0,22.5,23.3,No,No
2010-01-27,Canberra,8.6,25.6,0.0,,,,39.0,NW,,13.0,9.0,53.0,37.0,,,1.0,8.0,16.0,20.2,Yes,No
2015-10-27,Portland,11.9,15.5,0.0,,,NNE,31.0,NNE,NNE,13.0,13.0,80.0,46.0,1027.7,1027.4,,,14.8,15.3,No,No
2014-12-04,Dartmoor,15.7,24.6,0.0,,,WSW,20.0,WSW,WSW,,13.0,,,,,,,20.8,24.4,No,No
2013-07-06,Witchcliffe,11.1,19.4,0.0,,,W,35.0,W,W,9.0,9.0,96.0,62.0,1017.5,1012.2,,,13.6,19.4,No,No
2015-06-25,SydneyAirport,9.6,13.9,0.0,,,S,30.0,S,SSE,11.0,4.0,89.0,62.0,1026.3,1028.3,,,9.9,10.5,No,No
2009-09-05,MountGambier,16.5,22.5,0.0,,,N,31.0,N,N,7.0,6.0,78.0,41.0,1014.2,1015.9,,1.0,21.0,22.1,No,No
2012-12-21,Richmond,11.2,16.5,0.0,0.4,12.6,S,13.0,S,S,24.0,11.0,70.0,69.0,1020.3,1019.9,8.0,7.0,15.1,11.5,No,No
2015-05-05,Nhil,13.4,15.6,0.0,,,SW,31.0,S,SW,20.0,22.0,67.0,73.0,1019.7,1019.1,,,13.9,10.3,No,No
2012-05-22,Penrith,7.6,12.2,0.0,7.2,8.0,W,35.0,E,ENE,20.0,15.0,99.0,64.0,1021.3,1022.4,1.0,1.0,7.8,11.1,No,No
2015-08-25,Mildura,17.0,17.4,,,,,,NE,,,17.0,76.0,,1012.9,1014.1,,,17.9,16.8,No,No
2012-07-12,Albany,9.7,21.4,,,,,,WNW,WNW,15.0,1.0,,,1010.9,1018.4,,,11.5,21.3,No,No
2013-08-09,Uluru,14.8,24.9,0.0,,,,,W,NNE,9.0,6.0,,,1016.2,1017.0,,,23.2,30.0,No,No
2013-12-17,Moree,16.6,18.5,0.0,,,SE,,NNE,,,,77.0,70.0,1020.7,1017.9,,,13.5,16.4,No,Yes
2009-09-15,Watsonia,16.3,19.3,1.6,,,SW,39.0,S,SSW,7.0,20.0,59.0,56.0,1020.0,1021.6,,,14.1,17.1,No,No
2014-08-31,BadgerysCreek,6.2,35.0,0.2,5.0,5.2,WSW,48.0,NNW,WNW,13.0,9.0,57.0,33.0,1028.2,1025.5,8.0,8.0,20.5,31.1,No,No
2012-06-16,SalmonGums,11.1,13.7,0.0,,,W,43.0,W,W,13.0,19.0,92.0,59.0,1008.6,1007.3,3.0,7.0,11.8,13.4,No,No
2015-11-23,Richmond,4.2,16.2,0.0,,,NNW,23.0,NW,NW,0.0,19.0,90.0,92.0,1015.0,1017.5,,,16.1,18.9,No,No
2015-04-21,Cairns,5.6,17.2,0.0,,,SSW,52.0,N,WSW,6.0,6.0,78.0,50.0,1009.1,1009.4,,,12.6,17.0,No,No
2014-07-23,Moree,10.4,24.3,0.0,,,ENE,19.0,ESE,S,19.0,20.0,100.0,,1014.8,1018.9,,,16.5,22.0,No,No
2011-06-15,Tuggeranong,16.5,14.6,0.0,4.8,7.2,WSW,56.0,SE,WSW,9.0,22.0,66.0,44.0,1005.6,1001.9,2.0,1.0,17.0,14.8,No,No
2015-07-02,Melbourne,15.8,28.3,0.0,,,NE,24.0,NNW,NNE,15.0,15.0,74.0,43.0,1013.3,1014.1,,,22.5,25.4,No,No
2009-05-05,Albany,6.4,15.3,0.3,,,SSE,56.0,S,S,7.0,11.0,64.0,44.0,1014.5,1016.6,,,18.6,17.7,No,No
2012-06-30,Cobar,12.6,37.4,0.0,,,NNE,30.0,WNW,NW,28.0,28.0,71.0,35.0,1019.2,1011.5,,,13.0,33.3,No,No
2016-12-21,MountGinini,12.2,20.8,0.0,8.8,6.6,S,33.0,E,ENE,2.0,11.0,70.0,73.0,1012.4,1018.9,2.0,8.0,17.0,18.4,No,No
2011-04-30,Mildura,3.8,20.9,0.0,,,,,,N,7.0,,75.0,67.0,1020.5,,,,18.1,19.8,No,No
2014-10-23,BadgerysCreek,13.9,28.9,0.0,,,N,43.0,NNW,WNW,17.0,26.0,54.0,51.0,1008.7,1014.7,,,28.7,28.9,No,No
2014-07-25,Penrith,15.2,26.8,0.0,6.4,3.2,W,46.0,S,WNW,17.0,26.0,70.0,65.0,1013.4,1008.3,4.0,2.0,30.7,21.4,No,Yes
2015-07-02,Richmond,6.9,18.2,0.0,,,NW,44.0,SW,S,0.0,0.0,,,,,,,5.0,16.4,No,No
2016-01-09,MelbourneAirport,1.0,11.3,0.0,,,WSW,33.0,NW,WSW,13.0,13.0,76.0,51.0,1038.5,1020.0,,,9.6,12.8,No,No
2013-02-25,Nuriootpa,4.2,13.8,0.0,1.4,6.5,SW,50.0,S,SW,17.0,17.0,43.0,43.0,1015.4,1014.9,3.0,2.0,14.0,13.8,No,No
2008-05-16,Richmond,4.8,20.7,0.0,8.8,12.8,S,41.0,SE,SSE,9.0,48.0,69.0,49.0,1008.0,1012.7,6.0,2.0,15.2,19.0,No,No
2014-07-08,Darwin,9.3,1007.5,0.2,,,NNE,33.0,N,N,13.0,13.0,71.0,76.0,1013.7,1011.5,3.0,8.0,1002.6,1002.6,No,No
2015-03-16,Sydney,7.6,17.9,2.0,6.0,8.7,N,48.0,NNW,N,4.0,4.0,81.0,81.0,1028.2,1025.1,,,10.2,14.2,No,Yes
2015-09-02,Mildura,9.6,20.0,0.0,3.2,,SE,30.0,NE,SE,11.0,17.0,94.0,59.0,1025.6,1026.1,2.0,2.0,14.3,21.5,No,Yes
2011-10-16,Townsville,16.8,21.5,0.0,,,,,,,0.0,,,56.0,,,,,16.3,20.7,No,No
2015-04-18,Sydney,20.4,30.2,1.0,,,S,33.0,S,S,11.0,15.0,58.0,69.0,1013.6,1018.8,4.0,5.0,30.7,30.9,No,No
2015-08-26,Darwin,9.4,20.5,0.0,,,SW,30.0,SW,WSW,15.0,4.0,89.0,64.0,1011.0,1016.8,,,17.0,20.8,No,No
2014-10-30,MelbourneAirport,1.5,18.0,0.3,,,W,36.0,SW,SW,7.0,6.0,62.0,62.0,1021.2,1022.1,,,7.5,17.8,No,No
2010-07-04,Portland,19.3,27.4,0.0,1.2,9.6,SE,46.0,ENE,ENE,22.0,28.0,74.0,50.0,1013.5,1016.1,5.0,8.0,18.9,25.6,No,No
2009-02-30,Ballarat,15.4,19.3,0.0,,,WNW,,WNW,S,20.0,,78.0,75.0,1012.0,1031.1,,,15.0,13.7,No,Yes
2014-12-17,Penrith,22.9,24.7,0.0,4.0,1.4,SW,42.0,S,SW,,7.0,81.0,78.0,1009.3,1005.6,7.0,7.0,18.7,19.4,No,No
2014-10-23,Witchcliffe,13.7,20.4,0.0,7.4,7.4,ENE,36.0,E,S,15.0,13.0,75.0,45.0,1024.8,1023.9,6.0,8.0,19.4,22.5,No,No
2013-12-04,Brisbane,11.6,13.3,0.0,7.2,7.5,WSW,28.0,W,WNW,13.0,13.0,56.0,65.0,1016.1,1010.0,9.0,6.0,11.6,12.6,No,No
2010-11-09,SalmonGums,7.6,13.6,0.0,1.8,,SW,43.0,SW,NW,2.0,7.0,69.0,80.0,1020.7,1028.5,,,10.5,11.2,No,Yes
2010-09-10,MelbourneAirport,20.0,22.6,0.0,,,W,,N,S,15.0,0.0,65.0,41.0,,,,,16.6,20.3,No,No
2015-01-10,CoffsHarbour,,,1.0,,,SW,37.0,WSW,SE,11.0,13.0,81.0,,1012.5,1011.4,,,,,No,No
2015-01-01,Mildura,9.9,17.6,0.0,,,SW,44.0,SW,NE,17.0,17.0,52.0,,,,,,16.7,15.5,No,No
2009-11-25,Townsville,13.3,33.8,0.0,,,SSE,,,N,,13.0,41.0,100.0,,,,,31.4,32.9,No,No
2015-05-26,Townsville,6.3,20.4,0.0,1.4,,SSW,29.0,NE,SE,15.0,15.0,50.0,57.0,1015.8,1016.5,,,17.0,18.3,No,Yes
2014-10-30,Mildura,16.2,20.3,0.0,,,,52.0,,,30.0,13.0,75.0,56.0,1014.1,1010.6,,,19.1,19.4,No,No
2015-06-05,Richmond,13.9,26.3,0.0,1.0,8.1,S,,WNW,,13.0,,92.0,91.0,1010.5,1014.8,1.0,1.0,23.6,26.9,No,No
2016-03-30,Brisbane,16.7,25.4,0.0,,,NE,41.0,NNW,NNE,31.0,24.0,66.0,52.0,1017.3,1005.4,,,17.7,22.4,,Yes
2014-05-31,Melbourne,4.9,24.6,0.0,,,N,46.0,WNW,N,19.0,30.0,66.0,20.0,1017.8,1020.6,,,11.1,15.3,No,No
2015-11-05,Albany,0.2,20.1,0.0,,,WSW,35.0,WSW,NW,22.0,28.0,91.0,69.0,1025.9,1026.9,,2.0,20.3,19.0,No,No
2012-08-11,Adelaide,13.7,24.6,0.0,1.4,8.0,WSW,50.0,WSW,WSW,41.0,31.0,46.0,47.0,1016.1,1010.4,4.0,4.0,18.2,23.1,No,Yes
2013-08-01,MelbourneAirport,13.1,22.9,0.0,,,WNW,39.0,,WSW,22.0,20.0,57.0,55.0,1015.6,1014.2,,,20.0,20.4,No,No
2013-01-07,PearceRAAF,7.1,10.0,1.2,,,W,,NW,E,9.0,11.0,30.0,20.0,1010.6,1018.1,,,7.0,13.5,Yes,No
2016-12-24,MountGambier,7.1,12.5,0.0,,,WNW,48.0,S,WNW,24.0,31.0,75.0,55.0,1016.2,1020.1,,,5.7,11.6,No,Yes
2009-07-09,MelbourneAirport,14.4,18.0,0.0,,,N,46.0,NNE,N,9.0,13.0,74.0,44.0,1008.2,1009.6,,,16.0,17.8,Yes,Yes
2013-11-05,Walpole,10.3,15.1,0.0,,,WNW,40.0,WNW,SE,20.0,9.0,46.0,49.0,1016.7,1018.5,3.0,7.0,13.5,18.6,Yes,No
2013-12-05,Williamtown,7.5,13.2,1.6,,,W,46.0,,WSW,6.0,24.0,76.0,28.0,,,,,13.5,12.3,No,No
2011-08-30,BadgerysCreek,8.8,16.1,0.0,,,W,39.0,W,W,9.0,22.0,80.0,59.0,1011.9,1015.2,,,10.6,17.8,No,No
2015-03-24,MountGambier,14.7,19.2,1.0,,,W,40.0,W,WNW,15.0,22.0,100.0,100.0,1007.7,1013.6,,,15.0,16.6,Yes,Yes
