Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,0.0,34.0,22.0,0.004650463,0.016666667,0.0,0.8,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,26.6,0.0,0.011111111,0.0,0.0,Jul,2.0,2.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,13.0,1076.809533,0.0,0.066666667,0.0,0.0,Nov,2.0,4.0,2.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,39.0,651.8333333,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,2.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,8.0,586.0,0.0,0.01,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.013333333,0.0,0.0,May,2.0,2.0,8.0,2.0,Returning_Visitor,False,False
7.0,11.0,0.0,0.0,1.0,2185.333333,0.0,0.066666667,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,3.5,0.0,0.033333333,0.0,0.0,Mar,3.0,2.0,4.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0375,0.0,0.0,May,2.0,10.0,2.0,2.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,1.0,843.8333333,0.011111111,0.011111111,0.0,0.0,Sep,3.0,2.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.083333333,0.0,0.0,Dec,1.0,1.0,1.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02222222222,0.0,0.0,Nov,1.0,2.0,6.0,13.0,Returning_Visitor,False,False
1.0,0.0,3.0,0.0,41.0,2458.5,0.0,0.014444444,0.0,0.0,Dec,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.01092409,0.0,0.0,Aug,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
1.0,0.0,1.0,0.0,13.0,2352.75,0.0,0.033333333,0.0,0.0,Dec,2.0,2.0,1.0,10.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,17.0,1049.9,0.0,0.083333333,0.0,0.0,Mar,3.0,2.0,3.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,4.0,34.5,0.0,0.006666667,0.0,0.0,Oct,3.0,2.0,7.0,2.0,Returning_Visitor,True,False
9.0,169.1,0.0,0.0,18.0,1536.0,0.0,0.00625,12.0,0.0,May,1.0,8.0,3.0,6.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,16.0,1466.3333333,0.006666667,0.013333333,0.0,0.0,Mar,2.0,2.0,6.0,1.0,Returning_Visitor,False,False
6.0,70.0,0.0,0.0,29.0,576.4,0.0,0.0,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,1.0,38.0,0.0,0.003333333,0.0,0.0,Dec,3.0,1.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,11.0,552.0833333,0.0,0.066666667,0.0,0.0,May,2.0,2.0,6.0,8.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,0.0,0.027272727,0.0108333,0.0,0.0,Nov,4.0,2.0,1.0,1.0,New_Visitor,False,True
0.0,0.0,0.0,0.0,3.0,17.0,0.003333333,0.031428571,0.0,0.0,May,2.0,2.0,3.0,1.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,441.4166667,0.0,0.013333333,0.0,0.0,Dec,3.0,2.0,1.0,1.0,Returning_Visitor,False,True
2.0,20.0,1.0,0.0,81.0,4492.0,0.00275814,0.031428571,15.86814286,0.0,Oct,2.0,2.0,3.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,38.0,791.6666667,0.0,0.033333333,0.0,0.0,May,2.0,2.0,6.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,14.0,124.0,0.0,0.04,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
1.0,27.0,0.0,0.0,35.0,984.8333333,0.0,0.04,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,18.2,0.0,0.05,0.0,0.0,May,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,866.9,0.0065,0.0175,0.0,0.0,Oct,3.0,4.0,4.0,2.0,Returning_Visitor,False,True
2.0,4.0,1.0,1.0,47.0,871.4,0.003333333,0.033333333,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.02,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,12.0,45.0,0.048333333,0.083333333,0.0,0.0,Nov,1.0,1.0,5.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,684.0,0.0,0.066666667,0.0,0.0,May,2.0,4.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,May,3.0,2.0,1.0,2.0,Returning_Visitor,False,True
3.0,32.0,0.0,0.0,10.0,666.8,0.008333333,0.011428571,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,6.0,2598.5,0.022681629,0.007692308,0.0,0.0,Nov,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
3.0,7.0,8.0,26.0,6.0,821.666667,0.0,0.032049111,0.0,0.0,Nov,3.0,2.0,7.0,3.0,Returning_Visitor,False,False
3.0,58.0,3.0,20.0,20.0,1234.0,0.0,0.016666667,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
1.0,0.0,1.0,0.0,23.0,11.83333333,0.0,0.033333333,0.0,0.0,Nov,1.0,1.0,3.0,8.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,0.0,0.018425952,0.015464706,0.0,0.0,May,1.0,1.0,1.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,8.0,3975.5,0.0,0.005142857,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
3.0,117.5,0.0,0.0,40.0,787.05,0.0,0.013333333,0.0,0.0,Oct,1.0,2.0,7.0,2.0,Returning_Visitor,False,False
1.0,15.0,0.0,0.0,3.0,1167.866667,0.0,0.01681967,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
1.0,56.0,0.0,0.0,3.0,976.0,0.0,0.0133333333,0.0,0.0,May,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,34.0,588.6,0.0,0.0833333333,0.0,0.0,Nov,2.0,3.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,Mar,2.0,2.0,4.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,34.0,569.5,0.0,0.02,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.006142857,0.0,0.0,May,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0,596.0,0.022,0.00487507,0.0,0.0,May,2.0,4.0,2.0,2.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,119.3,0.0,0.05,0.0,0.0,Nov,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,1821.585511,0.005714286,0.028571429,0.0,0.0,Nov,2.0,2.0,4.0,7.0,Returning_Visitor,False,False
1.0,34.0,1.0,0.0,10.0,1.0,0.016128981,0.011111111,0.0,0.0,Mar,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,38.0,865.5,0.0,0.0,0.0,0.0,Mar,1.0,1.0,2.0,2.0,Returning_Visitor,False,False
2.0,17.0,0.0,0.0,4.0,406.8333333,0.005,0.016666667,15.0,0.0,Mar,2.0,2.0,6.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,15.0,9.0,0.0,0.066666667,0.0,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,0.0,0.01,0.033333333,0.0,0.0,Mar,2.0,2.0,2.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.066666667,0.0,0.0,Jul,3.0,2.0,3.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.01,0.0,0.0,Nov,5.0,2.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,592.2,0.04,0.024,0.0,0.0,Nov,2.0,2.0,6.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,5.0,631.2,0.0,0.033333333,0.0,0.0,May,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.016666667,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.003707891,0.0,0.0,Nov,2.0,4.0,7.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,10.0,0.016666667,0.01625,0.0,0.0,Aug,2.0,2.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,4.0,0.0,19.0,667.0,0.02,0.028571429,0.0,0.0,May,2.0,2.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.002960962,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,7.0,938.0,0.0,0.01111111111,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,3117.83333,0.2,0.2,0.0,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.033333333,0.0,0.0,May,2.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.033333333,0.0,0.4,Dec,3.0,1.0,7.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.0,0.0,Nov,1.0,1.0,4.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,19.0,908.9262688,0.0,0.017757143,0.0,0.0,Mar,1.0,1.0,4.0,1.0,Returning_Visitor,False,True
3.0,47.5,0.0,0.0,7.0,1081.0,0.0,0.013333333,0.0,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,3.0,561.5,0.0,0.0382328952,0.0,0.0,Dec,3.0,8.0,7.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.066666667,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,4.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.033333333,0.0,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,3.0,1133.0,0.0,0.02,0.0,0.0,May,3.0,2.0,1.0,6.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.018285714,0.014095242,0.0,0.0,May,2.0,2.0,9.0,15.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066666667,0.0,0.0,May,3.0,2.0,5.0,2.0,New_Visitor,False,True
0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.016666667,0.0,0.0,May,2.0,2.0,1.0,1.0,New_Visitor,True,False
3.0,8.0,0.0,0.0,24.0,14.0,0.0,0.011111111,0.0,0.0,Feb,2.0,2.0,1.0,3.0,Returning_Visitor,True,False
8.0,29.0,0.0,0.0,31.0,482.303333333,0.0,0.028571429,0.0,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,639.5,0.033333333,0.011111111,0.0,0.0,Nov,2.0,2.0,3.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,496.0,0.0,0.014444444,0.0,0.0,May,2.0,2.0,3.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,672.125,0.017642857,0.010905263,0.0,0.0,Nov,2.0,2.0,4.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,589.9833333,0.0,0.02,11.0490104,0.0,Dec,2.0,2.0,3.0,2.0,Returning_Visitor,False,True
1.0,0.0,0.0,0.0,11.0,2300.966667,0.0,0.02,0.0,0.0,Nov,2.0,4.0,6.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.05,0.0,0.0,May,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
5.0,0.0,0.0,0.0,10.0,584.5,0.0,0.066666667,0.0,0.0,May,3.0,2.0,9.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,2649.6666667,0.0,0.019047619,0.0,0.0,Nov,2.0,2.0,2.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,4.0,49.0,0.0,0.04,0.0,0.0,Mar,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,40.0,478.25,0.0,0.033333333,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
2.0,20.0,0.0,0.0,4.0,554.8333333,0.00894412,0.038095238,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,111.0,0.00625,0.00581667,23.08781647,0.0,Mar,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
6.0,8.0,0.0,0.0,26.0,16.0,0.0,0.03272727,0.0,0.0,Nov,2.0,2.0,4.0,3.0,New_Visitor,False,True
0.0,0.0,0.0,0.0,9.0,21.0,0.0,0.011111111,0.0,0.0,Dec,3.0,2.0,7.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.066666667,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.2,0.0,0.0,May,1.0,1.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,8.0,24.0,0.0,0.066666667,0.0,0.8,Dec,1.0,1.0,6.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,18.0,110.0,0.0,0.03837027,0.0,0.0,Dec,1.0,1.0,2.0,4.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,12.0,683.5,0.009047619,0.066666667,0.0,0.0,Mar,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.066666667,0.0,0.0,Dec,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,4.0,566.2,0.00285714,0.008333333,0.0,0.0,Nov,3.0,2.0,8.0,2.0,Returning_Visitor,False,True
2.0,0.0,0.0,0.0,11.0,11.0,0.05,0.025,0.0,0.8,Nov,1.0,1.0,1.0,20.0,Returning_Visitor,False,False
0.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0125,0.0,0.0,Nov,2.0,2.0,3.0,1.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.025,0.0,0.0,May,3.0,2.0,8.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Oct,3.0,2.0,6.0,2.0,Returning_Visitor,False,False
3.0,54.3333333,1.0,0.0,3.0,607.5,0.0,0.025,0.0,0.0,Nov,3.0,2.0,1.0,7.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,1217.5,0.0,0.033333333,0.0,0.0,Dec,2.0,2.0,4.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,23.0,1430.1666667,0.016666667,0.013333333,0.0,0.0,May,3.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,3862.8333333,0.0,0.0295285714,0.0,0.0,Nov,2.0,4.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.033333333,0.0,0.0,Dec,2.0,2.0,4.0,3.0,Returning_Visitor,False,False
2.0,115.5,0.0,0.0,1.0,0.0,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,3.0,1.0,New_Visitor,False,False
4.0,17.0,2.0,6.0,16.0,1192.75,0.0,0.03361907,15.04761905,0.0,Dec,2.0,1.0,6.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,826.75,0.2,0.2,0.0,0.0,Nov,2.0,2.0,3.0,1.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.06,0.0,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,1442.625,0.0,0.013333333,0.0,0.0,Nov,4.0,4.0,2.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.013333333,0.0,0.0,Nov,3.0,2.0,4.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,10.0,3241.75,0.0,0.011111111,0.0,0.0,May,3.0,2.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,10.0,463.2,0.0,0.007185652,0.0,0.0,Nov,2.0,2.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,10.0,1280.0333333,0.0425,0.031666671,0.0,0.0,May,3.0,2.0,1.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.02051904,0.0,0.0,Mar,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,863.8333333,0.0,0.04,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,6.0,479.0,0.0,0.02,0.0,0.0,Nov,3.0,2.0,3.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,58.0,863.9666667,0.0,0.0,0.0,0.0,Nov,2.0,10.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,13.0,539.6,0.007880241,0.018333333,0.0,0.0,Dec,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,1171.5,0.0,0.00625,0.0,0.0,May,3.0,1.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.066666667,0.0,0.0,Dec,3.0,2.0,2.0,1.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,2.0,4.0,2.0,3.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,15.0,16.0,0.0,0.066666667,0.0,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,19.0,2345.0,0.025,0.025,0.0,0.0,Mar,3.0,2.0,2.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.033333333,0.0,0.0,Dec,2.0,2.0,4.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,14.0,15.0,0.0,0.033333333,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,24.0,1134.5,0.0,0.013333333,0.0,0.0,Nov,2.0,2.0,1.0,3.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,17.0,566.0,0.0,0.0294259,0.0,0.0,May,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,3333.4666667,0.0,0.1,0.0,0.0,May,2.0,2.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.0,0.0,Dec,2.0,2.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,22.0,542.9,0.0,0.02,0.0,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.05,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.01,0.05,0.0,0.0,Nov,2.0,2.0,3.0,2.0,New_Visitor,False,False
3.0,77.3333333,0.0,0.0,5.0,7.0,0.0,0.010531579,0.0,0.0,Nov,2.0,2.0,8.0,2.0,Returning_Visitor,False,True
1.0,2.0,0.0,0.0,29.0,12.0,0.0,0.025,0.0,0.0,Nov,3.0,2.0,1.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,24.0,14.5,0.0,0.013333333,0.0,0.0,Nov,3.0,2.0,1.0,3.0,New_Visitor,False,False
2.0,576.8,0.0,0.0,13.0,2453.166667,0.2,0.2,0.0,0.0,May,1.0,5.0,4.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,30.0,537.0666667,0.0,0.016666667,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,1173.1666667,0.0,0.0152784,0.0,0.0,May,3.0,2.0,1.0,3.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,17.0,687.666667,0.0,0.058333333,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,11.0,0.00625,0.011244444,0.0,0.0,May,2.0,2.0,2.0,10.0,New_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.005882322,0.0,0.0,May,1.0,2.0,1.0,4.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0225,0.0,0.0,Nov,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
2.0,53.5,0.0,0.0,13.0,23.5,0.015555556,0.03122857,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,16.0,1099.3,0.017642859,0.019524581,6.992866273,0.0,Dec,1.0,1.0,3.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.034619093,0.0,0.0,Nov,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
1.0,9.0,0.0,0.0,3.0,0.0,0.0,0.007265265,0.0,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,2132.0,0.0,0.1,0.0,0.0,Mar,2.0,2.0,1.0,13.0,Returning_Visitor,False,False
3.0,58.5,0.0,0.0,26.0,3231.1865,0.0,0.033333333,0.0,0.0,Mar,2.0,2.0,1.0,4.0,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.2,0.0,0.0,May,3.0,2.0,3.0,2.0,Returning_Visitor,False,False
2.0,152.5,1.0,12.0,10.0,686.0,0.0,0.053333333,0.0,0.0,May,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
1.0,14.0,0.0,0.0,9.0,1376.25,0.0,0.01090909,0.0,0.0,Sep,1.0,1.0,2.0,2.0,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,23.0,2179.333333,0.0,0.011666667,0.0,0.0,Nov,1.0,1.0,3.0,1.0,Returning_Visitor,False,False
0.0,0.0,1.0,7.0,14.0,434.5,0.0,0.011111111,0.0,0.0,Dec,2.0,2.0,4.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,595.8333333,0.004761909,0.010525,0.0,0.0,Nov,1.0,1.0,3.0,1.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0175,0.0,0.0,Sep,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,20.0,654.6666667,0.0,0.05,0.0,0.0,Nov,2.0,2.0,6.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,3.0,751.0,0.0,0.033333333,0.0,0.0,Mar,2.0,2.0,3.0,3.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,542.5,0.01187548,0.057187548,0.0,0.0,Mar,2.0,2.0,1.0,11.0,Returning_Visitor,False,True
10.0,28.2,0.0,0.0,14.0,49.2,0.0,0.02,0.0,0.0,Nov,2.0,2.0,1.0,3.0,New_Visitor,False,False
1.0,0.0,0.0,0.0,2.0,20.0,0.0,0.066666667,0.0,0.0,May,2.0,2.0,4.0,4.0,New_Visitor,False,False
4.0,0.0,0.0,0.0,12.0,753.2,0.0,0.066666667,0.0,0.0,Dec,1.0,1.0,1.0,2.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,2.0,2324.0,0.0,0.013333333,6.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
4.0,109.5,0.0,0.0,14.0,16.0,0.0,0.02382373,0.0,0.0,Nov,3.0,2.0,1.0,3.0,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,25.0,915.0,0.0,0.2,0.0,0.0,May,2.0,2.0,4.0,8.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.0,0.0,May,3.0,2.0,1.0,2.0,New_Visitor,False,False
0.0,0.0,1.0,0.0,5.0,715.5,0.0,0.01,0.0,0.8,Nov,2.0,2.0,2.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,1.0,1669.5,0.05,0.008,0.0,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
2.0,73.0,0.0,0.0,14.0,843.3,0.0,0.021183904,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,14.0,467.333333,0.0,0.06666667,0.0,0.0,Nov,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,3.0,678.5,0.0,0.02,0.0,0.0,Mar,2.0,2.0,1.0,4.0,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,11.0,471.5,0.0,0.004285714,0.0,0.0,Nov,2.0,5.0,3.0,2.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,8.0,893.8333333,0.0,0.05,0.0,0.0,Nov,2.0,2.0,9.0,3.0,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,May,2.0,2.0,4.0,3.0,Returning_Visitor,False,False
