Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
Male,25.0,1.8,75.0,yes,yes,2.0,3.0,Frequently,no,2.0,no,1.0,1.0,Sometimes,Walking,Overweight_Level_I
Male,23.528744,1.774422,82.639259,yes,yes,2.0,2.125977,Sometimes,no,1.959861,yes,0.175873,0.965691,Sometimes,Public_Transportation,Obesity_Type_II
Female,20.0,1.836554,42.974455,yes,yes,2.0,4.0,Sometimes,no,1.0,no,0.0,0.0,no,Public_Transportation,Normal_Weight
Female,30.0,1.75,60.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,19.0,1.7,89.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,21.823342,1.735381,80.0,yes,yes,2.0,2.0,Sometimes,no,2.0,no,1.639061,0.0,no,Walking,Overweight_Level_II
Male,25.0,1.66,80.0,yes,yes,3.0,1.0,Frequently,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,26.0,1.81876,80.0,yes,yes,2.0,3.815972,Sometimes,no,2.0,no,0.0,1.7,Sometimes,Public_Transportation,Obesity_Type_I
Male,18.0,1.74,50.0,yes,no,3.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,22.0,1.6,112.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Automobile,Obesity_Type_III
Female,23.0,1.868157,131.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.286691,0.0,no,Public_Transportation,Obesity_Type_I
Male,29.0,1.851935,86.540924,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,20.0,1.7,91.0,yes,yes,2.0,2.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,18.0,1.67,98.0,no,no,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,19.564894,1.654479,104.262332,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.868881,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,42.0,1.68,82.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Obesity_Type_II
Male,25.0,1.6,75.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,1.0,no,Public_Transportation,Overweight_Level_I
Female,26.0,1.65,75.0,no,yes,3.0,3.0,Always,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,21.0,1.63,82.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,20.0,1.57,131.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,21.893958,1.817393,109.0,yes,yes,2.0,2.232557,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,22.0,1.65,133.0,yes,yes,3.0,1.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,18.0,1.812342,50.0,yes,yes,2.939643,3.0,Sometimes,no,1.0,no,0.0,0.423433,Sometimes,Public_Transportation,Normal_Weight
Male,29.095939,1.812271,82.836219,yes,yes,3.0,3.0,Sometimes,no,1.91807,no,0.0,1.0,no,Public_Transportation,Normal_Weight
Female,26.0,1.6,133.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.681615,0.917802,Sometimes,Public_Transportation,Obesity_Type_I
Male,18.0,1.63,80.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Overweight_Level_II
Male,18.0,1.738508,133.0,yes,yes,3.0,3.0,Sometimes,no,1.422322,no,0.91948,0.743202,Sometimes,Automobile,Obesity_Type_III
Male,25.566933,1.558942,117.933963,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Obesity_Type_II
Female,18.0,1.66,85.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Walking,Overweight_Level_I
Female,19.0,1.8,128.0,yes,yes,2.0,1.0,Sometimes,no,1.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,18.0,1.8,71.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,32.0,1.7,50.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.3,1.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,18.0,1.75,50.0,yes,yes,2.0,3.0,Frequently,no,1.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,23.0,1.8,128.0,no,no,2.0,3.0,Sometimes,no,2.0,no,0.0,2.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,18.051416,1.739251,104.397829,yes,yes,2.0,3.0,Sometimes,no,1.7389829,no,0.846165,0.0,Sometimes,Automobile,Overweight_Level_I
Female,18.0,1.62,60.0,yes,yes,3.0,3.0,Frequently,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,21.193436,1.637947,104.837241,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.160778,0.838593,no,Public_Transportation,Insufficient_Weight
Male,22.0,1.73,64.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,3.0,1.0,no,Public_Transportation,Overweight_Level_II
Male,26.275944,1.7,82.838982,yes,yes,3.0,1.54,Sometimes,no,1.418837,no,0.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,18.0,1.7,105.0,yes,yes,2.0,1.0,Sometimes,no,2.0,yes,1.0,1.0,Sometimes,Automobile,Obesity_Type_II
Female,21.0,1.67,45.91472,yes,no,3.0,3.0,Sometimes,no,2.006816,no,1.0,1.0,Sometimes,Automobile,Overweight_Level_I
Male,38.0,1.62,113.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,0.8,Sometimes,Public_Transportation,Obesity_Type_III
Female,21.0,1.58,67.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,22.917094,1.752981,102.914393,yes,yes,2.0,2.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,22.0,1.68,86.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Obesity_Type_III
Male,22.0,1.75,117.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Obesity_Type_I
Female,22.0,1.6,78.0,yes,yes,2.0,3.0,no,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,25.0,1.633539,111.94888,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.375536,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,23.0,1.661148,59.062558,yes,yes,2.0,1.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,21.0,1.75,111.0,yes,yes,2.0,2.0,Sometimes,no,3.0,yes,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,18.0,1.88,80.0,no,yes,3.0,2.0,Sometimes,no,1.0,no,1.0,2.0,no,Automobile,Overweight_Level_I
Male,25.0,1.64,55.0,yes,yes,1.0,1.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Female,22.0,1.6,50.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Overweight_Level_I
Male,41.0,1.65,111.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,18.0,1.6,80.0,no,yes,2.0,1.0,Sometimes,no,1.0,no,1.0,0.0,no,Public_Transportation,Overweight_Level_II
Female,21.0,1.735942,114.73423,yes,yes,2.0,2.0,Sometimes,no,1.959894,no,0.0,0.619566,no,Public_Transportation,Obesity_Type_I
Male,19.428515,1.769491,105.826991,yes,yes,3.0,3.0,Sometimes,no,1.988043,no,0.0,0.109537,Sometimes,Public_Transportation,Overweight_Level_I
Female,25.0,1.65,110.0,yes,yes,3.0,2.0,Sometimes,no,3.0,no,1.0,0.0,no,Public_Transportation,Obesity_Type_II
Male,29.0,1.7,111.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,20.0,1.6,57.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,18.0,1.62,102.0,no,yes,2.0,3.0,Frequently,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,19.0,1.541435,79.426835,yes,yes,3.0,1.0,Frequently,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,25.0,1.75,70.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Walking,Overweight_Level_II
Male,24.0,1.58,95.0,yes,yes,3.0,1.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Obesity_Type_I
Male,25.0,1.8,55.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,19.0,1.75,55.0,yes,yes,2.0,3.0,Sometimes,no,2.65,no,2.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,18.0,1.671821,89.181947,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Obesity_Type_III
Female,39.0,1.58,34.0,no,no,3.0,1.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,20.0,1.7,83.0,no,yes,2.0,2.0,Sometimes,no,1.0,no,2.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,16.0,1.66,88.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Automobile,Overweight_Level_I
Female,19.0,1.73,77.0,yes,yes,3.0,1.0,Frequently,no,1.0,no,1.0,0.0,no,Public_Transportation,Normal_Weight
Male,21.0,1.61,42.0,no,yes,3.0,3.0,Frequently,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,26.0,1.6,80.0,no,yes,2.0,2.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Overweight_Level_II
Male,20.0,1.77,58.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,21.0,1.65,118.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,0.0,no,Public_Transportation,Obesity_Type_III
Male,19.0,1.59,113.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,21.0,1.66,112.9966,yes,yes,3.0,2.0,Sometimes,no,1.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I
Male,16.0,1.67,133.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,0.0,1.0,no,Public_Transportation,Obesity_Type_II
Male,24.0,1.55,79.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,1.0,no,Public_Transportation,Overweight_Level_I
Female,21.0,1.58,50.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Walking,Obesity_Type_III
Male,20.0,1.663083,109.929097,yes,yes,3.0,3.0,Sometimes,no,2.883716,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,19.0,1.75,45.0,yes,yes,2.0,2.0,Frequently,no,1.0,no,0.0,0.0,no,Public_Transportation,Insufficient_Weight
Female,19.0,1.62,112.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,1.0,1.0,Sometimes,Automobile,Overweight_Level_I
Male,22.0,1.75,78.0,yes,yes,2.0,1.0,Sometimes,no,1.0,no,0.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,21.0,1.61,86.0,yes,yes,1.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,26.0,1.603835,133.651672,yes,yes,2.0,3.0,Sometimes,no,1.908981,no,2.0,0.0,Sometimes,Automobile,Obesity_Type_I
Male,16.0,1.715032,101.928233,yes,yes,1.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,22.016033,1.641065,89.338738,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.926258,0.292894,Sometimes,Public_Transportation,Overweight_Level_I
Male,18.0,1.751683,78.0,yes,yes,2.0,3.0,Sometimes,no,2.973139,no,0.0,0.81758,Sometimes,Public_Transportation,Obesity_Type_I
Female,23.0,1.52,88.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,20.0,1.88,79.0,yes,no,2.0,3.0,Sometimes,no,1.0,no,0.0,1.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,21.0,1.6,149.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Obesity_Type_III
Female,30.0,1.6,79.0,yes,yes,3.0,3.0,no,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,21.0,1.65,42.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,2.0,0.0,Sometimes,Automobile,Normal_Weight
Female,23.0,1.8,68.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Automobile,Overweight_Level_I
Male,25.0,1.846339,104.634238,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.84879,0.922254,no,Public_Transportation,Obesity_Type_III
Female,26.0,1.63,111.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,1.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,23.0,1.7,80.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Automobile,Obesity_Type_III
Male,25.0,1.75,118.0,yes,yes,3.0,2.0,Sometimes,no,2.0,no,1.0,2.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,18.0,1.5,42.0,no,no,1.0,2.0,Frequently,no,1.0,no,0.0,0.0,no,Public_Transportation,Normal_Weight
Male,23.0,1.6,104.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,1.0,no,Automobile,Obesity_Type_III
Female,20.0,1.6,110.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,26.0,1.62,50.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Automobile,Overweight_Level_II
Male,18.0,1.65,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I
Female,29.0,1.75,80.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,21.0,1.7,50.0,yes,yes,3.0,1.0,Sometimes,no,2.0,no,3.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,22.829186,1.752082,110.908981,yes,yes,2.0,3.0,Sometimes,no,1.769379,no,0.0,0.835792,no,Public_Transportation,Overweight_Level_I
Female,18.0,1.78,55.0,no,no,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Normal_Weight
Male,22.0,1.8,121.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,1.0,no,Public_Transportation,Insufficient_Weight
Female,20.0,1.8,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Automobile,Obesity_Type_III
Male,41.0,1.55,105.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Motorbike,Obesity_Type_III
Male,20.0,1.62,105.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Overweight_Level_I
Male,26.0,1.59,84.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_III
Female,23.0,1.79,118.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Automobile,Obesity_Type_III
Male,21.0,1.62,102.0,no,yes,2.0,1.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Automobile,Obesity_Type_II
Female,18.0,1.7,51.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,2.0,1.0,no,Walking,Overweight_Level_I
Male,22.0,1.6,133.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,18.0,1.75,102.0,yes,yes,2.0,2.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Male,26.0,1.82,77.0,yes,no,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Normal_Weight
Male,38.0,1.62,54.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,1.0,1.0,no,Public_Transportation,Insufficient_Weight
Male,21.0,1.6,133.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,18.0,1.58,80.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Walking,Obesity_Type_I
Female,31.0,1.7,98.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,17.0,1.65,65.0,yes,no,3.0,3.0,Sometimes,no,1.0,no,1.0,1.0,no,Public_Transportation,Overweight_Level_II
Male,20.0,1.6,79.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,20.83715,1.63383,114.61947,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_II
Male,25.0,1.7,70.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,no,Public_Transportation,Normal_Weight
Male,26.0,1.75,49.0,no,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,no,Public_Transportation,Overweight_Level_II
Male,24.0,1.57,107.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Obesity_Type_II
Female,20.0,1.75,68.0,yes,yes,2.0,3.0,Sometimes,no,2.0,yes,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,21.0,1.5,104.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,3.0,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,18.0,1.82,60.0,yes,yes,2.0,3.0,no,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,22.0,1.67,80.0,yes,yes,2.0,1.0,Always,no,2.0,no,1.0,0.0,Sometimes,Automobile,Obesity_Type_II
Male,18.0,1.8,60.0,no,yes,3.0,1.0,Sometimes,no,3.0,no,0.0,1.0,no,Automobile,Insufficient_Weight
Male,19.0,1.65,59.0,yes,yes,1.0,3.0,Frequently,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,20.0,1.637939,78.926122,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.991046,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,25.0,1.64,105.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Female,23.0,1.74,133.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,18.0,1.7,75.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Obesity_Type_I
Female,18.0,1.6,82.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Normal_Weight
Male,19.0,1.62,78.0,yes,yes,3.0,3.0,Sometimes,no,3.0,no,2.0,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,21.0,1.71,55.0,no,yes,3.0,3.0,Always,no,2.0,no,2.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Female,19.0,1.6,55.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Automobile,Insufficient_Weight
Male,20.0,1.65,59.0,no,yes,3.0,1.0,Sometimes,no,1.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,38.0,1.65,111.0,no,yes,1.0,3.0,Sometimes,no,1.0,no,0.0,0.0,Frequently,Public_Transportation,Obesity_Type_I
Female,23.0,1.7,82.0,yes,yes,2.0,3.0,Sometimes,no,1.0,yes,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,22.0,1.76,64.0,yes,yes,3.0,3.0,Frequently,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I
Female,23.0,1.6,82.0,no,yes,3.0,3.0,Sometimes,no,1.0,no,1.0,0.0,no,Public_Transportation,Obesity_Type_I
Male,20.0,1.65,133.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Automobile,Obesity_Type_I
Male,21.903392,1.62,42.0,no,yes,3.0,3.0,Sometimes,no,3.0,no,0.0,0.0,no,Public_Transportation,Insufficient_Weight
Male,21.95889,1.664241,133.824239,yes,yes,3.0,3.0,Sometimes,no,1.0,no,0.844018,0.540974,Sometimes,Public_Transportation,Obesity_Type_III
Male,16.0,1.65,120.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Overweight_Level_II
Male,18.782073,1.702345,110.792925,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.105439,1.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,19.0,1.88,128.0,no,yes,2.0,3.0,Sometimes,no,2.0,yes,2.0,0.0,Sometimes,Automobile,Obesity_Type_II
Female,26.0,1.78,112.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,1.0,0.0,Sometimes,Automobile,Obesity_Type_II
Male,18.0,1.58,116.0,yes,yes,2.0,1.0,Sometimes,yes,2.0,yes,3.0,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,19.0,1.74,105.0,yes,yes,2.0,3.0,Frequently,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,18.0,1.75,80.0,yes,yes,2.0,2.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Overweight_Level_II
Male,21.913984,1.729726,121.0,yes,yes,2.0,3.0,Sometimes,no,2.0,yes,0.0,0.521503,Sometimes,Automobile,Obesity_Type_I
Male,18.0,1.85,65.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,34.0,1.6,70.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Frequently,Public_Transportation,Insufficient_Weight
Male,26.0,1.75,80.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Public_Transportation,Overweight_Level_II
Female,18.0,1.65,111.0,yes,yes,1.0,3.0,Sometimes,no,1.0,no,2.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,19.0,1.7,59.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,no,Public_Transportation,Normal_Weight
Female,20.0,1.6,80.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Male,37.0,1.48,70.0,yes,yes,2.0,2.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,16.0,1.75,151.0,no,yes,2.0,3.0,Sometimes,no,3.0,no,0.0,1.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,21.556823,1.732126,86.793586,yes,yes,3.0,3.0,Sometimes,no,1.814062,no,1.7,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,25.0,1.78,59.0,no,yes,2.0,2.0,Sometimes,no,2.0,no,2.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,23.0,1.75,55.0,yes,yes,2.0,1.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Male,19.0,1.6,111.0,yes,yes,3.0,4.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_I
Female,21.0,1.84,51.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Overweight_Level_I
Female,18.0,1.6,82.0,yes,yes,2.0,1.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Public_Transportation,Normal_Weight
Male,34.0,1.530527,111.0,yes,yes,3.0,3.0,Sometimes,no,1.0,no,1.935982,0.0,no,Public_Transportation,Obesity_Type_I
Female,24.0,1.78,81.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Obesity_Type_II
Female,21.0,1.597546,49.959409,yes,yes,2.0,1.338871,Frequently,no,2.0,no,2.0,0.0,no,Public_Transportation,Normal_Weight
Female,29.0,1.7,85.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,0.0,0.0,Sometimes,Public_Transportation,Obesity_Type_III
Male,33.0,1.5,42.0,yes,yes,2.0,3.0,Frequently,no,1.0,no,1.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Female,25.0,1.63,80.0,no,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II
Male,38.0,1.75,67.0,no,yes,2.0,1.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Automobile,Overweight_Level_II
Female,33.0,1.937003,89.818097,yes,yes,3.0,3.0,no,no,2.143533,no,1.0,0.0,no,Public_Transportation,Obesity_Type_I
Female,19.0,1.7,117.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,no,Public_Transportation,Obesity_Type_I
Female,25.0,1.7,121.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,1.0,Sometimes,Automobile,Obesity_Type_II
Male,17.0,1.7,86.0,no,no,2.0,3.0,Frequently,no,1.0,yes,1.0,0.0,Sometimes,Public_Transportation,Insufficient_Weight
Female,21.0,1.62,58.0,no,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,1.0,Sometimes,Public_Transportation,Normal_Weight
Female,22.0,1.753563,108.981821,yes,yes,2.844191,1.97318,Sometimes,no,1.907841,no,0.0,0.0,Frequently,Public_Transportation,Obesity_Type_I
Male,20.0,1.73,82.0,no,yes,3.0,3.0,Sometimes,no,1.0,no,0.0,0.0,no,Automobile,Obesity_Type_III
Female,30.0,1.68,51.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,1.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight
Male,21.0,1.7999,111.183393,yes,no,2.0,3.0,Sometimes,no,1.641074,no,1.56914,1.744894,no,Public_Transportation,Obesity_Type_I
Male,18.0,1.97,50.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Overweight_Level_I
