Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1.0,1.0,1.0,9238.0,1.0,1.0,126.0,1.0,1.0,19.0,9.0,4.0,125.4,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,11.0,4.0,11.1666666666666,0.0,0.0,6.0,4.0,4.0,11.0,2.0,10.8,1.4,1.74,Graduate
1.0,1.0,1.0,9147.0,1.0,1.0,148.0,1.0,19.0,19.0,3.0,3.0,146.4,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,9.0,6.0,12.8,0.0,0.0,6.0,6.0,6.0,13.0,0.0,16.2,0.3,-0.92,Enrolled
1.0,17.0,1.0,9500.0,1.0,1.0,108.0,1.0,1.0,1.0,8.0,9.0,106.8,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,6.0,7.0,5.0,12.6666666666666,0.0,0.0,6.0,9.0,4.0,12.0,0.0,13.9,-0.3,1.79,Graduate
1.0,1.0,2.0,9003.0,1.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,130.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,12.0,4.0,11.8333333333333,0.0,0.0,6.0,10.0,3.0,12.1666666666666,0.0,16.2,0.6,-0.92,Graduate
1.0,1.0,6.0,9070.0,1.0,1.0,132.0,1.0,37.0,37.0,9.0,7.0,126.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,1.0,0.0,7.0,19.0,6.0,12.2,0.0,0.0,7.0,11.0,6.0,12.0,0.0,12.4,0.5,1.79,Enrolled
1.0,1.0,2.0,9254.0,1.0,1.0,120.0,1.0,19.0,37.0,9.0,7.0,106.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,4.0,3.0,10.6666666666666,0.0,0.0,5.0,12.0,4.0,11.6666666666666,0.0,7.6,2.6,0.32,Enrolled
1.0,1.0,1.0,9500.0,1.0,1.0,110.0,1.0,37.0,38.0,9.0,9.0,110.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,7.0,7.0,6.0,12.0,0.0,0.0,7.0,7.0,6.0,13.6,0.0,15.5,2.8,-4.06,Dropout
1.0,43.0,1.0,9085.0,1.0,1.0,133.0,1.0,37.0,37.0,5.0,6.0,100.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,2.0,6.0,10.0,5.0,12.0,0.0,2.0,6.0,9.0,4.0,13.3333333333333,0.0,10.8,1.4,1.74,Dropout
1.0,1.0,1.0,9500.0,1.0,1.0,133.0,1.0,1.0,37.0,4.0,5.0,120.2,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,8.0,6.0,7.0,13.0,0.0,0.0,8.0,8.0,7.0,13.0,0.0,13.9,-0.3,0.79,Enrolled
1.0,39.0,2.0,9500.0,1.0,1.0,120.0,1.0,38.0,19.0,4.0,1.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,2.0,8.0,9.0,7.0,12.0,0.0,3.0,7.0,8.0,8.0,13.0,0.0,9.4,-0.8,-3.12,Graduate
1.0,17.0,1.0,9003.0,1.0,1.0,133.0,1.0,19.0,37.0,7.0,7.0,133.2,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,8.0,6.0,12.7142857142857,0.0,0.0,6.0,6.0,5.0,13.0,0.0,8.9,1.4,3.51,Graduate
1.0,42.0,1.0,9773.0,1.0,1.0,123.0,1.0,37.0,37.0,5.0,5.0,124.3,1.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,6.0,7.0,6.0,12.2,0.0,0.0,6.0,6.0,6.0,12.4,0.0,15.5,2.8,-4.06,Enrolled
2.0,39.0,1.0,171.0,1.0,3.0,100.0,1.0,37.0,37.0,9.0,9.0,100.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,Dropout
1.0,1.0,2.0,9238.0,1.0,1.0,115.0,1.0,37.0,38.0,9.0,9.0,111.8,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,12.6666666666666,0.0,0.0,6.0,6.0,6.0,12.8,0.0,10.8,1.4,1.74,Enrolled
1.0,1.0,2.0,9147.0,1.0,1.0,125.0,1.0,37.0,37.0,6.0,9.0,122.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,Graduate
1.0,17.0,1.0,9238.0,1.0,1.0,128.0,1.0,3.0,19.0,3.0,6.0,128.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,13.3333333333333,0.0,0.0,6.0,7.0,6.0,12.3333333333333,0.0,7.6,2.6,0.32,Graduate
1.0,1.0,1.0,9773.0,1.0,1.0,135.0,1.0,37.0,37.0,9.0,9.0,133.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,6.0,6.0,12.6666666666666,0.0,0.0,5.0,9.0,5.0,14.0,0.0,12.4,0.5,1.79,Graduate
1.0,17.0,1.0,9147.0,1.0,3.0,121.0,1.0,3.0,1.0,2.0,2.0,123.5,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,12.3333333333333,0.0,0.0,6.0,6.0,6.0,13.375,0.0,12.7,3.7,-1.7,Graduate
1.0,17.0,1.0,9238.0,1.0,1.0,141.0,1.0,37.0,38.0,9.0,9.0,119.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,5.0,6.0,6.0,11.8,0.0,0.0,5.0,9.0,4.0,10.25,0.0,16.2,1.4,3.51,Enrolled
1.0,43.0,1.0,9254.0,1.0,1.0,133.1,1.0,19.0,19.0,4.0,4.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.6,0.0,0.0,6.0,6.0,6.0,13.8333333333333,0.0,15.5,2.8,-4.06,Dropout
1.0,1.0,1.0,9085.0,1.0,1.0,130.0,1.0,1.0,3.0,9.0,4.0,127.9,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,10.0,4.0,11.8333333333333,0.0,0.0,5.0,7.0,5.0,12.6,0.0,16.2,0.3,-0.92,Graduate
1.0,1.0,1.0,9254.0,1.0,1.0,133.1,1.0,19.0,19.0,5.0,5.0,125.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,0.32,Enrolled
1.0,1.0,1.0,9773.0,1.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,9.0,4.0,10.25,0.0,0.0,5.0,5.0,2.0,14.5,0.0,7.6,2.6,0.32,Dropout
1.0,37.0,1.0,9147.0,1.0,1.0,135.0,1.0,19.0,19.0,9.0,5.0,156.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,7.0,7.0,6.0,15.5,0.0,0.0,7.0,7.0,6.0,16.75,0.0,7.6,2.6,0.32,Dropout
1.0,1.0,1.0,0.0,1.0,1.0,146.0,1.0,1.0,1.0,5.0,5.0,107.5,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.6,1.79,Graduate
1.0,17.0,3.0,9070.0,1.0,1.0,130.0,1.0,19.0,1.0,4.0,5.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,5.0,13.0,0.0,0.0,6.0,6.0,6.0,12.0,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,5.0,9500.0,1.0,1.0,133.0,1.0,37.0,37.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,6.0,9.0,6.0,14.1666666666666,0.0,0.0,6.0,7.0,6.0,14.7142857142857,0.0,10.8,1.4,1.74,Enrolled
1.0,17.0,1.0,9500.0,1.0,1.0,133.1,1.0,1.0,1.0,4.0,4.0,127.6,1.0,0.0,1.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,8.0,7.0,13.6,0.0,0.0,8.0,8.0,8.0,14.75,0.0,9.4,-0.8,-3.12,Enrolled
1.0,18.0,1.0,9238.0,1.0,1.0,133.1,1.0,37.0,37.0,7.0,7.0,144.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,16.2,-0.8,-3.12,Graduate
1.0,17.0,1.0,9500.0,1.0,1.0,120.0,1.0,3.0,19.0,2.0,7.0,122.9,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,7.0,8.0,8.0,14.2857142857142,0.0,0.0,8.0,8.0,7.0,14.25,0.0,7.6,2.6,0.32,Enrolled
1.0,17.0,1.0,9500.0,1.0,1.0,123.0,1.0,37.0,37.0,9.0,9.0,104.9,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,11.8333333333333,0.0,0.0,8.0,8.0,7.0,11.833333333333334,0.0,12.4,3.7,-1.7,Enrolled
1.0,17.0,1.0,171.0,1.0,1.0,133.0,1.0,19.0,37.0,192.0,1.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,8.9,1.4,3.51,Dropout
2.0,18.0,1.0,9238.0,0.0,1.0,140.0,1.0,37.0,37.0,9.0,9.0,140.0,0.0,0.0,1.0,1.0,1.0,0.0,31.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,7.6,2.6,0.32,Graduate
1.0,43.0,1.0,9147.0,1.0,1.0,120.0,1.0,1.0,1.0,4.0,4.0,120.0,1.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,5.0,11.0,5.0,12.0,0.0,0.0,5.0,9.0,5.0,12.0,0.0,16.2,0.3,-0.92,Enrolled
1.0,1.0,1.0,9119.0,1.0,1.0,150.0,1.0,37.0,37.0,5.0,7.0,130.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,13.0,0.0,0.0,6.0,8.0,6.0,14.0,0.0,15.5,2.8,-4.06,Enrolled
1.0,1.0,1.0,9254.0,1.0,1.0,137.0,1.0,38.0,38.0,9.0,7.0,126.9,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,9.0,6.0,13.0,0.0,0.0,6.0,7.0,6.0,12.0,0.0,15.5,2.8,-4.06,Graduate
1.0,1.0,1.0,9238.0,1.0,1.0,122.0,1.0,3.0,19.0,4.0,7.0,128.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,11.0,0.0,0.0,5.0,10.0,5.0,11.0,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,1.0,9070.0,1.0,1.0,133.1,1.0,1.0,1.0,9.0,9.0,124.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,10.0,10.0,10.0,10.4,0.0,0.0,10.0,7.0,10.0,10.4,0.0,16.2,-0.8,-0.92,Enrolled
1.0,1.0,1.0,9670.0,1.0,1.0,140.0,1.0,1.0,19.0,9.0,9.0,131.5,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,7.0,6.0,6.0,12.0,0.0,0.0,8.0,6.0,6.0,13.0,0.0,13.9,-0.3,0.79,Graduate
1.0,17.0,4.0,9500.0,1.0,1.0,130.0,1.0,19.0,1.0,5.0,5.0,120.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,12.8571428571428,0.0,0.0,8.0,8.0,8.0,12.8571428571428,0.0,9.4,-0.8,-3.12,Graduate
1.0,1.0,1.0,9147.0,1.0,1.0,120.0,1.0,1.0,38.0,4.0,4.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.0,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,13.9,-0.3,0.79,Graduate
1.0,1.0,1.0,9085.0,1.0,1.0,125.0,1.0,38.0,37.0,4.0,5.0,127.8,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,11.0,5.0,12.1666666666666,0.0,0.0,6.0,10.0,4.0,11.3333333333333,0.0,12.4,0.5,1.79,Graduate
1.0,17.0,1.0,9238.0,1.0,1.0,130.0,1.0,1.0,19.0,4.0,5.0,120.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,Graduate
1.0,17.0,1.0,9254.0,1.0,1.0,130.0,1.0,1.0,1.0,9.0,9.0,130.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,0.0,0.0,6.0,6.0,5.0,12.6666666666666,0.0,0.0,6.0,6.0,5.0,12.6666666666666,0.0,10.8,1.4,1.74,Graduate
1.0,39.0,1.0,9119.0,1.0,1.0,130.0,1.0,19.0,3.0,2.0,2.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,11.0,5.0,10.6666666666666,0.0,0.0,5.0,5.0,3.0,11.4,0.0,12.4,3.7,-4.06,Dropout
1.0,1.0,4.0,9147.0,1.0,1.0,133.1,1.0,38.0,38.0,7.0,7.0,160.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,10.8,1.4,1.74,Graduate
1.0,17.0,1.0,9147.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,7.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,11.0,1.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,10.8,1.4,1.74,Dropout
1.0,17.0,1.0,9238.0,1.0,1.0,132.0,1.0,1.0,1.0,9.0,9.0,132.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.0,0.0,0.0,6.0,7.0,6.0,11.5,0.0,15.5,2.8,-4.06,Graduate
1.0,1.0,1.0,9254.0,1.0,1.0,125.0,1.0,19.0,19.0,9.0,8.0,123.3,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,5.0,12.6666666666666,0.0,0.0,6.0,9.0,5.0,12.5,0.0,12.4,0.5,1.79,Graduate
1.0,39.0,1.0,9254.0,1.0,1.0,150.0,1.0,38.0,38.0,8.0,7.0,150.6,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,7.6,2.6,0.32,Graduate
1.0,1.0,1.0,9238.0,1.0,1.0,135.0,1.0,19.0,19.0,9.0,9.0,124.8,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,6.0,6.0,8.0,6.0,12.8333333333333,0.0,5.0,6.0,10.0,12.0,13.8333333333333,0.0,12.4,0.5,1.79,Graduate
1.0,39.0,1.0,9991.0,1.0,1.0,135.0,1.0,19.0,19.0,9.0,7.0,128.5,1.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,9.0,6.0,15.0,0.0,12.7,3.7,-1.7,Enrolled
1.0,1.0,1.0,9500.0,1.0,1.0,127.0,1.0,19.0,19.0,7.0,5.0,122.8,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,8.0,10.0,7.0,11.2,0.0,0.0,8.0,11.0,8.0,13.0,0.0,12.4,0.5,1.79,Enrolled
1.0,1.0,1.0,9238.0,1.0,1.0,133.1,1.0,19.0,3.0,5.0,9.0,113.2,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,5.0,11.1666666666666,0.0,0.0,6.0,10.0,6.0,11.2,0.0,14.0,2.8,-4.06,Graduate
1.0,17.0,1.0,9773.0,1.0,1.0,132.0,1.0,1.0,37.0,9.0,9.0,115.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,14.0,5.0,11.0,0.0,0.0,6.0,13.0,4.0,11.0,0.0,15.5,2.6,-4.06,Graduate
1.0,17.0,6.0,9085.0,1.0,1.0,125.0,1.0,19.0,1.0,9.0,9.0,123.8,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,4.0,11.0,0.0,0.0,6.0,6.0,6.0,13.3333333333333,0.0,9.4,-0.8,-3.12,Dropout
1.0,1.0,1.0,9500.0,1.0,1.0,130.0,1.0,37.0,19.0,5.0,9.0,115.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,4.0,7.0,10.0,3.0,10.5,0.0,0.0,7.0,8.0,1.0,12.0,0.0,12.4,3.7,-1.7,Dropout
1.0,17.0,1.0,9003.0,1.0,1.0,130.0,1.0,38.0,1.0,9.0,10.0,130.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,4.0,14.1666666666666,0.0,0.0,6.0,10.0,4.0,14.0,0.0,11.1,0.6,2.02,Dropout
1.0,1.0,1.0,9070.0,1.0,1.0,144.0,1.0,37.0,37.0,9.0,9.0,144.9,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,9.0,5.0,11.6666666666666,0.0,0.0,6.0,7.0,6.0,11.0,0.0,12.4,0.5,1.79,Graduate
1.0,1.0,3.0,9773.0,1.0,1.0,139.0,1.0,38.0,38.0,9.0,9.0,106.2,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,13.5,0.0,0.0,6.0,7.0,6.0,12.4,0.0,13.9,-0.3,0.79,Dropout
1.0,1.0,1.0,9147.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,123.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.7,3.7,-1.7,Dropout
1.0,1.0,1.0,9147.0,1.0,1.0,126.0,1.0,37.0,19.0,9.0,9.0,133.8,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,5.0,5.0,12.5,0.0,0.0,5.0,5.0,5.0,12.8,0.0,9.4,-0.8,-3.12,Enrolled
1.0,1.0,1.0,9500.0,1.0,1.0,130.0,1.0,37.0,37.0,9.0,8.0,130.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,2.0,7.0,7.0,2.0,14.25,0.0,3.0,7.0,8.0,2.0,13.25,0.0,12.7,3.7,-1.7,Dropout
1.0,1.0,4.0,9500.0,1.0,1.0,137.0,1.0,1.0,1.0,9.0,9.0,130.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,7.0,13.0,0.0,0.0,8.0,8.0,7.0,13.0,0.0,8.9,1.4,3.51,Dropout
1.0,1.0,3.0,171.0,1.0,1.0,131.0,1.0,1.0,19.0,9.0,9.0,131.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,Graduate
1.0,17.0,3.0,9238.0,1.0,1.0,133.1,1.0,37.0,19.0,3.0,2.0,125.7,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,9.0,12.0,12.0,6.0,11.5714285714285,0.0,11.0,12.0,12.0,12.0,11.5,0.0,8.9,1.4,3.51,Graduate
1.0,1.0,1.0,9254.0,1.0,1.0,132.0,1.0,37.0,37.0,9.0,7.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,5.0,0.0,11.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,9.4,-0.8,-3.12,Dropout
1.0,1.0,1.0,9500.0,1.0,1.0,110.0,1.0,1.0,1.0,3.0,3.0,111.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,2.0,8.0,9.0,8.0,13.4285714285714,0.0,2.0,8.0,8.0,8.0,13.1428571428571,0.0,11.1,0.6,2.02,Dropout
1.0,17.0,1.0,9773.0,1.0,1.0,135.0,1.0,37.0,37.0,7.0,7.0,126.9,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,9.0,0.0,13.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,Graduate
1.0,1.0,1.0,9085.0,1.0,1.0,160.0,1.0,37.0,37.0,9.0,9.0,160.4,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,Enrolled
1.0,39.0,1.0,9500.0,1.0,1.0,130.0,41.0,37.0,37.0,5.0,5.0,128.1,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,7.0,7.0,7.0,13.0,0.0,0.0,8.0,8.0,7.0,13.0,0.0,10.8,1.4,1.74,Enrolled
1.0,39.0,1.0,9670.0,0.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,108.6,0.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,6.0,6.0,11.0,6.0,12.0,0.0,9.0,6.0,10.0,6.0,11.25,0.0,15.5,2.8,-4.06,Graduate
1.0,1.0,1.0,9085.0,1.0,1.0,135.0,1.0,1.0,1.0,7.0,4.0,152.5,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,15.0,5.0,10.0,0.0,0.0,8.0,12.0,7.0,10.0,0.0,12.4,0.6,1.79,Graduate
1.0,1.0,1.0,9085.0,1.0,1.0,131.0,1.0,19.0,19.0,4.0,7.0,115.1,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,7.0,6.0,10.5,0.0,0.0,6.0,8.0,6.0,11.6666666666666,0.0,10.8,1.4,1.74,Graduate
1.0,1.0,1.0,9773.0,1.0,1.0,140.0,1.0,19.0,19.0,4.0,5.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,7.0,6.0,12.5,0.0,0.0,6.0,7.0,6.0,12.0,0.0,16.2,0.3,-0.92,Dropout
1.0,18.0,1.0,9003.0,1.0,1.0,130.0,1.0,1.0,1.0,4.0,4.0,129.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,5.0,5.0,11.5,0.0,0.0,6.0,5.0,5.0,11.6666666666666,0.0,8.9,1.4,3.51,Dropout
1.0,17.0,4.0,9254.0,1.0,1.0,133.1,1.0,1.0,19.0,9.0,7.0,127.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Dropout
1.0,1.0,1.0,9500.0,1.0,1.0,130.0,1.0,38.0,37.0,7.0,7.0,130.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,13.166666666666666,0.0,0.0,8.0,8.0,7.0,13.1666666666666,0.0,7.6,2.6,0.32,Graduate
1.0,43.0,4.0,9254.0,1.0,1.0,145.0,1.0,19.0,38.0,4.0,10.0,134.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,7.0,2.0,12.7142857142857,0.0,0.0,5.0,5.0,2.0,13.57142857142,0.0,10.8,0.6,-4.06,Enrolled
1.0,17.0,6.0,9085.0,1.0,1.0,122.0,1.0,38.0,37.0,9.0,9.0,129.7,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,7.0,5.0,13.0,0.0,0.0,6.0,6.0,5.0,12.0,0.0,7.6,2.6,0.32,Graduate
1.0,43.0,1.0,9991.0,1.0,1.0,120.0,1.0,1.0,38.0,4.0,9.0,116.3,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,6.0,7.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,12.66666666666666,0.0,7.6,2.6,0.32,Dropout
1.0,23.0,1.0,171.0,1.0,1.0,125.0,1.0,37.0,37.0,9.0,9.0,106.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,Dropout
1.0,1.0,2.0,9670.0,1.0,1.0,120.0,1.0,37.0,37.0,9.0,6.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,8.0,6.0,11.25,0.0,0.0,7.0,7.0,5.0,12.0,0.0,9.4,-0.8,-3.12,Dropout
1.0,1.0,2.0,9500.0,1.0,1.0,120.0,1.0,1.0,37.0,4.0,5.0,130.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,8.0,7.0,13.3833333333333,0.0,0.0,7.0,8.0,7.0,14.6,0.0,10.8,1.4,1.74,Graduate
1.0,18.0,1.0,9238.0,1.0,1.0,133.1,1.0,19.0,37.0,9.0,8.0,126.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,9.0,6.0,12.5,0.0,0.0,6.0,7.0,6.0,13.2857142857142,0.0,12.4,0.5,1.79,Graduate
1.0,39.0,1.0,9003.0,1.0,1.0,130.0,1.0,37.0,37.0,5.0,5.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,6.0,6.0,6.0,11.0,0.0,0.0,6.0,6.0,6.0,12.0,0.0,11.1,0.6,2.02,Graduate
1.0,17.0,1.0,9238.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,7.0,110.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,12.4,0.5,1.79,Graduate
1.0,17.0,2.0,9500.0,1.0,1.0,142.0,1.0,1.0,19.0,4.0,5.0,130.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,13.6,0.0,0.0,8.0,8.0,8.0,14.8,0.0,12.7,3.7,-1.7,Enrolled
1.0,1.0,3.0,9773.0,1.0,1.0,120.0,1.0,38.0,37.0,5.0,8.0,120.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.6666666666666,0.0,0.0,6.0,9.0,6.0,13.6666666666666,0.0,9.4,-0.8,-3.12,Graduate
