game_id,rated,turns,victory_status,winner,time_increment,white_id,white_rating,black_id,black_rating,moves,opening_code,opening_moves,opening_fullname,opening_shortname,opening_response,opening_variation
11931.0,True,31.0,Resign,Black,15+5,ezalem,1589.0,mrzak,1586.0,e4 e6 Nf3 Nc6 Nf3 d6 d3 c5 d4 d5 Be7 Nc3 Nd5 e5 Bb5 Bd6 Qd2 Be6 Nf3 Nd7 Bg5 h6 Bh3 B,A04,3.0,Sicilian Defense: Old Sicilian,Sicilian Defense,,Old Sicilian
7864.0,False,79.0,Resign,Black,5+8,nahmet,1515.0,mr_mache,1587.0,e4 d5 exd5 Nc3 Nf6 O-O Bc4 Nf3 e6 Bg4 h6 Bxf2 dxe5 fxe5 Qxf2+,A00,3.0,English Opening,English Opening,,Anti-Fried Liver Defense
1589.0,True,36.0,Mate,White,10+0,arthur1,1658.0,roman,1628.0,d4 Nf6 Nf3 c6 Bb5 e6 e3 Nc6 Bb3 Bd6 Bd3,C20,3.0,Nimzowitsch Defense: Nimzowitsch Defense,Nyezhmetdinov Opening,,Nimzowitsch Defense
6125.0,True,50.0,Resign,White,10+0,johndoggin,1707.0,johndoggin,1748.0,e4 e5 Nf3 Nf6 Nc3 b6 Bd3 Bg4 d6 Bd2 Bxh4 Bxh4 Qxh,D01,5.0,O'Connor Opening,O'Kelly Opening,,Normal Variation
7055.0,True,65.0,Out of Time,Black,10+0,fakkd,1628.0,ezkolot,1489.0,e4 e5 d4 exd4 exd4 Bxc3+ Kd8 Nf3 Qe7+ Kc7 Bxc3 d5 Qxc3 Qf6 Bd3 Nf6 Bd2 Nh6 N,C63,9.0,King's Pawn Game: Exchange Variation #2,King's Pawn Game,,Exchange Variation #2
1789.0,True,52.0,Resign,White,10+0,cindy,1500.0,jamesa_mccan,1513.0,d4 d5 c4 e6 e3 c6 Nf3 Nc6 e4 e5 Nf6 Nc3 Nf6 O-O O-O d4 Nxd4 exd4 Bd7 Nxd4 b5,B00,2.0,Philidor Defense #2,Philidor Defense #2,,Leonardis Variation
8061.0,True,46.0,Out of Time,Black,10+0,fandanc,1219.0,kadokran,1366.0,e4 d5 d4 Nf6 e5 Nf3 Bc4 dxc4 Qc7 Ne4 Nf6 Qxc4 dxc4 Qe2 Bb4 Nxd4 Bxd4,C47,4.0,Italian Game: Nimzowitsch Attack,Italian Game,,#3
2147.0,False,38.0,Resign,White,5+5,nico,1782.0,eddit,1453.0,a-8,C41,3.0,Scandinavian Defense,Scandinavian Defense,,#2
14.0,True,31.0,Resign,White,15+0,kapos,1829.0,paulh,1724.0,e4 e5 Nf3 d5 d3 Nc6 Nf6 Nf3 Nc6 Bc4 Bf5 d4 c6 d5 a4 Bxf5 Bxf5 Bxf5 e5 Nd2 Nd4 Nd7 Nxd4,B50,2.0,Italian Game,Italian Game,,Sozin
660.0,True,36.0,Resign,Black,15+15,jonathan-paul,1480.0,maroczy,1640.0,e4 c5 Nf3 d6 Be2 a6 Be2 Bb4 Bg4 Bb7 e5 Nc3 a5 O-O Bd2,C20,4.0,Sicilian Defense: Normal Variation,Sicilian,,Normal Variation
10602.0,True,28.0,Resign,Black,10+0,mdm,1534.0,jonathan,1576.0,e4 e5 Nf3 Nc6 d4 d5 exd4 cxd4 Bxh4 Qh5 Qxg4 Bf6 Qxg4+ Kxg4 Nf6 Qxg6 Nxg6 Qg,C00,5.0,Scotch Game: Scotch Variation Accepted,Scotch Game,,Scotch Variation Accepted
12896.0,True,52.0,Mate,White,5+5,daroberbacher,1291.0,e-m-m-e-e,1538.0,d4 g6 d5 Nf3 e6 Bc3 d5 exd5 Nxd5 Qxd5 Bg4 O-O Nf6 Bg3 g6 h3 c5 dxe6 Qxe6 Qe7 Qxe8 Nf3 Qd7 Rfe1 b4 Q,B01,3.0,Scotch Game: Chigorin Variation,Scotch Game,,Chigorin Variation
17600.0,False,51.0,Resign,White,10+0,cbigner,1594.0,marimos,1131.0,e4 e5 d4 e4 d6 Nc3 Nf6 Nge2 Nf4 dxe4 Nxe4 fxe4 O-O Nxe4 Nf6 Qe2 Qd1 Qxf1#,C20,3.0,French Defense: Agincourt Defense,French Defense,,Agincourt Defense
9193.0,True,36.0,Mate,White,10+0,kasper_d,1487.0,michael_h,1711.0,e4 e5 Bc4 Nf3 Nf6 Bc4 Bd6 Nc3 Nf3 Bg4 Bd2 O-O Bxc3 dxc3 Nd4 N,C01,2.0,Exchange Variation,Exchange,,Exchange Variation
17150.0,True,51.0,Mate,Black,10+0,is saeed,1363.0,eugene,1593.0,e4 e5,B30,4.0,Indian Game: West Indian Defense,Indian Game,,West Indian Defense
9893.0,True,35.0,Mate,Black,10+0,roman_master,1628.0,thefreak,1660.0,Nf3 Nc6 d4 e6 e4 d6 e5 d5 dxe5 Bg5 a3 Be7 Bb5 Nc3 Qe6 Qh5 Nc6 Bd5 O-O Nd2 O-O Na5 N,D02,2.0,Italian Game: Mieses-Kotroc Variation,Italian Game,,Mieses-Kotroc Variation
8982.0,True,40.0,Resign,White,10+0,chiggeny,1110.0,arcy_mcc,1081.0,e4 e5 Nf3 Nc6 Bb5 Bc4 Nf6 Nc3 Qd7 Nc3 Qe7 Nf6 d4 d5 dxc3 Nxc3 Bg4 Nf,B01,2.0,Sicilian Defense: Wing Gambit |  Advance Variation,Sicilian Defense,,Wing Gambit
15887.0,True,66.0,Resign,Black,15+0,nidkors,1599.0,zapel,1486.0,e4 e6 Nf3 Nf6 d4 d5 exd5 Qe2 Be6 Qe2 Nf3 Nc6 Bc4 Qe7 Bb5 Bd7 Bxd8 Bxe4 Q,C00,2.0,King's Indian Defense: Levitsky Attack,King's Indian Defense,,Levitsky Attack
18759.0,True,51.0,Resign,Draw,15+5,zhong,1245.0,borsunda,1291.0,d4 d6 Nc3 Nf6 Bg5 h3 e6 O-O Be7 Qf3 Bb4 b4 Bxf6 exf6 Bxg5,A09,8.0,Italian Game: Normal Variation,Italian Game,,Normal Variation
1697.0,True,2.0,Mate,Black,10+0,sveenitz,1722.0,konstantin02,1688.0,e4 e6 d4 d5 Nc3 Nf6 e5 Nc6 Bb3 Bgiamad,C41,1.0,Scandinavian Defense: Franco-Nimzowitsch Variation,Scandinavian Defense,,Franco-Nimzowitsch Variation
1711.0,True,14.0,Resign,White,10+0,pfelter,1625.0,juanis,1628.0,e4 e5 Nc3 Nf6 g3 Bc5 Nd2 O-O Qb2 Nf4 Nf3 Qe7 Nd4 Bxg3 Qxf3+ gxf,D20,3.0,Center Game: Kennedy Variation |  Modern Variation,Center Game,,Kennedy Variation
8357.0,True,56.0,Resign,White,10+0,vatsasabe,1434.0,shmurd,1276.0,e4 e5 Nf3 Nf6 d4 d5 exd5 Nxd5 Qxd5 Qxd5 Nxd5 Nf3 O-O,B01,5.0,Italian Game: Advance Variation |  Marvell Variation,Italian Game,,Advance Variation
14691.0,True,61.0,Mate,White,15+15,isthesun,1347.0,chessmaster_r,1264.0,e4 c5 Nc3 d6 Nf3 e6 Nb3 g6 Nge2 Nb7 Bg5 Nxe5 fxe5 d5 exd5 Qxd5 Nxd5 Qxd5 a6,C50,2.0,Berlin Defense: Berlin Defense,Berlin Defense,,Berlin Defense
999.0,True,37.0,Resign,White,10+0,jpeter-huhl,1748.0,chessfan,1548.0,d4 d5 e3 Nf6 Bc4 Nf6 Bxc4 h6 Qd2 O-O g6 f3 c5 e6 dxc5 Be6 b3 Nd7 Nbd2 c,B29,11.0,Queen's Gambit Accepted: Fianchetto Variation,Queen's Gambit,,Fianchetto Variation
705.0,True,43.0,Resign,Black,10+0,bigd,1776.0,mrjdm,1749.0,e4 e6 Nf3 d5 Nc3 Nf6 Bc4 Bf5 Bg4 O-O Nc6 Nge2 d4 Nxd4 Bxd4 Nxe4 Qxe4 O-,A40,3.0,Zukertort Opening,Zukertort Opening,,Balogh Defense
3453.0,True,33.0,Resign,Black,5+5,shonathan_kumar,1387.0,carlos_amos,1797.0,e4 c5 Nc3 Nc6 Nf3 b6 Bb2 Bb7 e5 Nxe5 Bxe5 Bxe5 Bd3 O-O Re1 O-O Bd2 Nhf6 d3 a5 Bg5 Bf4 Bxf4 ex,A00,8.0,Sicilian Defense,Sicilian Defense,,Giuoco Pianissimo
5994.0,True,40.0,Resign,Black,10+0,frikan,1395.0,sgraham8,1313.0,e4 e5 Bc4 c6 Bc2 Nf6 Nf3 Nf6 d3 b6 a4 bxc4 cxb6 O-O Be7 Bd3 Ne7 Rad1 Rad8 Bxd3 Raxd3,C45,5.0,English Opening,English Opening,,Paulsen Countergambit
2057.0,True,32.0,Mate,Black,10+0,jasper91,1332.0,mikalas,1401.0,e4 c5 Nf3 d5 d4 Bg4 e6 Ne4 Bxe6 dxe6 Qxd5 Bb5+ Kd8 dxc5 Bxc5 Bxc5 Qf3 Bxd7 Bxd7 Qd2 O-O-,D02,7.0,Philidor Defense,Philidor Defense,,Exchange Variation
15040.0,True,15.0,Resign,Black,15+0,darthpawn,1421.0,ezrajbak,1716.0,d4 d5 Nf3 Nc6 dxe6 dxe6 Nxe6 g3 h6 Nh4 e5 O-O Nh6 Rg1 Ne4 Rg2 Rg3 Rg1 Nf6 Bxf6,D10,5.0,Four Knights Gambit,Four Knights Gambit,,Two Knights Defense
2180.0,True,76.0,Mate,Black,10+0,chessbadger,1593.0,nikolas_mclaire,1421.0,d4 Nf6 c3 e6 d5 c5 e3 e6 d4 cxd4 Nxd4 Nc6 Bb5 Bd2 Nf6 Bxf6 Bxf6 e3,C44,3.0,English Opening: 2b3,English Opening,,2.b3
708.0,True,53.0,Resign,White,10+0,zhuharim,1669.0,abel_malta,1776.0,e4 e5 d4 d5 Nf6 Nc3 e6 Nf3 Bb4 Bc5 a6 a3 Bxc5 bxc5 b4 Qb6 Bd3 Bxc5 bxc5 B,A04,3.0,Sicilian Defense: Gubinsky-Melts Defense |  Anti-Slap,Sicilian Defense,,Gubinsky-Melts Defense
17758.0,True,42.0,Mate,White,10+0,vladimir_mazici,1500.0,rak_chess,1594.0,e4 e5 Nf3 Nc6 Bc4 Nf6 d4 exd4 d6 O-O Nf3 d5 c6 a3 Nc5 Bb4 Be7 Bd3 Nd4 Bd7 Nf3 Nxd4 Nxd5 Qh4#,C40,3.0,French Defense: Black Mustang Defense,French Defense,,Black Mustang Defense
1704.0,True,27.0,Mate,Black,30+0,chesswithlife,1331.0,dl_moves,2296.0,e4 c5 Nc3 c6 d3 cxd3 Bc5 e5 dxe5 dxe5 Qxd1 O-O Qxd1 Nf6 d4 g3 Be6 c3 Nf6 Bb5,B22,8.0,Queen's Pawn Game: Tennison Gambit,Queen's Pawn Game,,Tennison Gambit
6894.0,True,39.0,Resign,White,15+15,bxc,1750.0,thebadman,1635.0,e4 e5 Nf3 Nc6 Bc4 e5 Bb5 Nc3 Nf6 Bb3 O-O Nd,B11,3.0,Queen's Pawn Game: Williams Variation,Queen's Pawn Game,Refused,Williams Variation
9762.0,True,58.0,Mate,Black,10+0,edufor_id,1213.0,jacob,1232.0,e4 e5 Nf3 Nc6 Bc4 d6 Bc4 Bf5 d3 d6 O-O O-O Be2 O-O Be4 Bxe4 B,C44,4.0,Philidor Defense: Morphy Defense,Philidor Defense,,Morphy Defense
11897.0,True,68.0,Resign,White,15+0,nitsalhassan,1645.0,vladimir-pravda,1727.0,e4,C40,7.0,Queen's Pawn Game,Queen's Pawn Game,,Closed
1413.0,True,48.0,Mate,White,10+0,mrzempotato,1186.0,mrzempotato,1252.0,e4,E11,2.0,Sicilian Defense #4,Sicilian Defense,,#4
6077.0,True,15.0,Mate,White,5+8,kylaryb,1587.0,nidchess,1581.0,e4 d5 Nc3 Bb4 Nf6 Nf3 d6 Nc3 Be7 Nf3 e6 Bd3 d4 O-O Bb5 e5 Nh5 Be3 dxe5 Qxe5,B02,4.0,French Defense,French Defense,,Knight Variation
7471.0,True,40.0,Resign,Black,15+0,dmiller,1691.0,briansom,1474.0,e4 e5 Nf3 Nc6 Bc4 Bc5 Nf6 d3 d6 d4 Nbd7 Nc3 O-O dxe5 Nxe5 dxe5 Nxc6 Nxc6 Qe1,A04,2.0,Queen's Pawn Game: Symmetrical Variation,Queen's Pawn Game,,Symmetrical Variation
1022.0,True,85.0,Mate,Black,8+0,russmiley,1057.0,russmiley,1173.0,e4 e5 Nf3 Nc6 Nf3 Nc3 Be7 Bb5 Nc4 d6 Bd3 O-O Bd2 Nd4 Qd1,B01,5.0,Scandinavian Defense: Berlin Defense #2,Scandinavian Defense,,Berlin Defense #2
8193.0,True,43.0,Mate,White,10+0,samozh,1412.0,poocasso,1513.0,e4 c5 c4 Nf6 Nf3 e6 Bb5 Nc3 d6,B01,3.0,French Defense: O'Kelly Variation |  Modern Variation,French Defense,,O'Kelly Variation
12692.0,True,64.0,Resign,Black,10+0,dave96,1249.0,jaymankorok,1500.0,d4 d5 exd5 Nc3 e6 c4 c5 dxc5 Nf3 O-O Bd6 e3 Nc6 Bb2 e5 Nf6 Nc3,B01,2.0,Sicilian Defense: Accelerated Dragon,Sicilian Defense,,Accelerated Dragon
15032.0,True,82.0,Resign,White,10+0,dmccc,1445.0,kellyt,1500.0,e4 c5 Bc4 Nf6 Nf3 d6 Bd3 a6 Nc3 e5 O-O Bg5 Be6 Nd5 Nxd5 Bxd5,C50,2.0,King's Pawn Game: Advance Variation #2,King's Pawn Game,,Advance Variation #2
799.0,True,41.0,Mate,Black,15+15,maldonald621,1276.0,kanga,1265.0,e4 c5 d4 d5 Nf3 O-O Nf6 Qd2 Nc6 Nf3 Bb4 Nd2 Bd6 Be3 Bxc5 bxc5 Qxc5,B00,3.0,Baku Attack,Baku Attack,,Urusov Gambit
11977.0,True,31.0,Mate,Black,10+0,cjh,1352.0,irish_dawn,1647.0,e4,C23,4.0,Scandinavian Defense,Scandinavian Defense,,Classical Defense
2528.0,False,60.0,Mate,Black,10+0,nitschess,1724.0,nitschess,1813.0,d4 d6 e4 c5 Nf3 Qa5 a3 Nc6 Bc4 Bb4 Bd6 Bxc4 b,C00,5.0,Sicilian Defense: Mason Attack,Sicilian Defense,,Mason Attack
7581.0,True,45.0,Mate,White,15+3,kfkfik,1781.0,kfik,1791.0,e4 e5 Nf3 Nc6 Bc4 d6 d4 Nf6 O-O Be7 Qe2 Nc5 Bc4 Bd7 Nh4 g6 Bxe4 Bxe4 Qd7 Qe2 Qa4 Q,C00,1.0,French Defense: Austrian Defense,French Defense,,Austrian Defense
18059.0,True,18.0,Resign,White,10+0,kostyaar,1521.0,arzam,1418.0,e4 e5 Nf3 Nf6 Nc3 Nf6 d4 exd4 Nxd4 Nxd4 Nf3 Nc6 Bg5 Be,A00,3.0,Sicilian Defense: Black Mustang,Sicilian Defense,,#2
13985.0,True,3.0,Resign,White,15+0,jonimmocca,1545.0,romanov,1835.0,e4 e6 d4 d5 Nf3 Bb4 c3 Nf6 dxe5 Nxe5 Bxd5 Bxd5 Nf5 Qe7 Qf3 Nd6 Bxf7,A00,4.0,Scandinavian Defense: Zukertort Variation,Scandinavian Defense,,Zukertort Variation
19.0,True,45.0,Resign,Black,5+5,gazelle,1334.0,alexandriyar,1437.0,c4 d5 d4 c6 Nf3 Nc6 O-O Bg4 e3 Bxf3 Bxf3 Qxf3 Rg8 Qg5+ Ke7 Nf3,B07,3.0,Sicilian Defense: Chigorin Variation,Sicilian Defense,,Chigorin Variation
5472.0,True,50.0,Resign,White,8+0,vincent1,1819.0,lance,1810.0,e4 e5 Bc4 c6 d3 c5 d6 Bb5+ Nc6 e5 Nd7 Bxc5 Bxc5 Nxc5 Qxc5 Q,B22,2.0,Queen's Gambit,Queen's Gambit,,Dutch Variation
15602.0,True,60.0,Resign,Black,10+10,oss,1333.0,chicago_chess,1390.0,d4 d5 Nf6 Bf4 e3 Nf3 c6 Ne5 d4 c5 Bb5 a6 b4 a5 Ba4 Bb7 Nc,D00,6.0,Old English Defense: Wayward Queen Attack,Old English Defense,,Wayward Queen Attack
13059.0,True,85.0,Mate,Black,15+15,alex_gordon,1497.0,the_muppress,1484.0,e4 e5 Nf3 d6 Nc3 Bb4 d3 Bd6 Nc3 Nf6 c3 d6 O-O Be7 Be2 Nf6 Nc4 Bb6 Nd3,C20,2.0,Scotch Game: Modern Line,Scotch Game,,Modern Line
3946.0,True,49.0,Mate,White,5+5,lindsey,1891.0,dalcin,1500.0,e4 e6 Nf3 Nf6 d4 exd4 Nxd4 Nf3 Nxd4 Nxd4 Qxd4 Nxd5 Nc3 Qd7 Bc4 Nxf3,D02,3.0,Queen's Gambit,Queen's Gambit,,Closed #2
5893.0,True,136.0,Out of Time,Black,10+0,astar94,1557.0,cebu,1404.0,e4 d5 d4 d5 c4 e6 Nf3 Nf6 Bg4 Nc6 Bxa8 Bxa8 dxe4 dxe4 Bxb1 Qxb1 Qe7 Qd2 Qg6 f3 Nf4 Qxh2#,C60,2.0,French Defense: Bowdler Attack,French Defense,,Bowdler Attack
14561.0,True,46.0,Resign,Black,10+0,michael_brona,1852.0,roman,1555.0,d4 d5 Nf3 dxc3 cxb2 bxc3 e6 e5 Nf6 Ng5 Nc3 Bg6 Bxf6 Qf3 Qxf6 Bg3 Qd7 Qc2 Nf,C41,3.0,Sicilian Defense: Closed,Sicilian Defense,,Closed
13892.0,True,31.0,Resign,White,10+0,nikolary,1602.0,paulb,1691.0,e4 e5 d4 Bg4 Nf3 d5 Nf3 Nc6 Nxd5 exd5 Nxd5 Bd2 e5 Qe2 Bxg2+ Ke2 Qh5+ Ke2 Qxg2,C41,4.0,Queen's Gambit,Queen's Gambit,,Rubinstein Variation
1898.0,True,17.0,Mate,White,12+0,edsutton,1394.0,chesswith,1525.0,e4 e6 d4 d5 exd5 exd5 Nf3 Be7 Qg4 d4 Qxd5 Nxd5 Be3 Bd6 Bd3 O-O O-O O-O Nf6 Bd7 h4 Bh6 Re1,A00,4.0,Zukertort Opening: King's English Variation,Zukertort Opening,,King's English Variation
1808.0,True,39.0,Resign,True,10+0,huksysh,1748.0,zhillem,1639.0,e4 e5 Nf3 Nc6 Nc3 d6 d4 exd4 exd4 Qxd4 Nf,C41,3.0,English Opening: Berlin Defense,English Opening,,Berlin Defense
12883.0,True,74.0,Resign,White,10+0,e-chess,1632.0,jc,1531.0,e4 e6 e5 Nf3 d6 d3 Nc6 d4 c5 Nf6 Nd2 Nc5 Be3 Ng5 Nd6 Bb5 Bd3 O-O+ Bxf6 b4 Rc,B50,6.0,Italian Game: Baltic Defense |  Queen's Head Variation,Italian Game,,Baltic Defense
6953.0,True,35.0,Resign,Black,10+0,zakht,1530.0,daveyc,1461.0,e4 c5 d3 d5 Nc3 Nf6 Bg5 d4 e6 Nc3 Nf6 Nc3 Bb4 Nbd2 h6 Bg5 Bxf6 gxf6 b,D00,4.0,Sicilian Defense: Exchange Variation,Sicilian Defense,,Exchange Variation
2036.0,True,36.0,Mate,White,10+0,mihawk,1498.0,pozmagnus,1456.0,e4 d5 Nc3 Nf6 e5 Be7 Nf3 Bc5 d4 exd4 Qxd4 O-O d3 Qe6 Nxe5 Bxe5 Bxe5 Nc6,B00,1.0,French Defense,French Defense,,Bowdler Attack
16848.0,True,62.0,Mate,White,5+7,mr_mr_d_m,1891.0,egyptian_trumper,1559.0,e4 d6 d3 Nf6 Nc3 Nf6 e5 Bc4 d5 c3 Nf6 O-O O-O f3 Nxf3 Bxf3 Nxf3 Bd2 Nxd4 Qxd,C27,2.0,Italian Game,Italian Game,,#2
3040.0,True,30.0,Resign,White,10+0,zhuy,1684.0,thefoxx,1377.0,e4 e5 d4 d5 exd5 Nc3 Nc6 Qe2 d5 Nf3 Bb4 Bg4 h3 Bd3 Ng5 a4 Bb2 O-,C02,4.0,Caro-Kann Defense: Bird Variation,Caro-Kann Defense,,Bird Variation
1902.0,True,28.0,Resign,White,5+5,eikik_nimz,1610.0,sveenemand,1676.0,e4 e6,C00,3.0,Queen's Pawn Game: Stanley Variation,Queen's Pawn Game,,Stanley Variation
1789.0,True,61.0,Resign,White,10+0,lgraham_chess,1648.0,bonsu,1785.0,e4 e5 Nc3 d6 d4 exd4 Nf6 dxe5 Nxe5 Nc6 d5 exd5 cxd5 Nxd5 Nxd5 Be6 Bb,C20,4.0,Sicilian Defense: Wayward Queen Attack,Sicilian Defense,,Wayward Queen Attack
15600.0,True,72.0,Resign,Black,10+0,lily_mower,1630.0,nikolaid,1375.0,e4 e5 d4 d6 Qd2 Nc6 Nf3 Nf6 Nc3 g6 Bg5 h5 Bg3 f6 Bxf3 gxf6 Nf3 Bg7 Ne4 Qd7 O-O Nc3 N,C43,1.0,Dutch Defense: Normal Variation |  Indian Variation,Dutch Defense,,Normal Variation
1305.0,True,7.0,Mate,White,15+0,cah_fan,1722.0,mirche,1691.0,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 d6 d4 d5 cxd5 exd5 Nxd5,D00,3.0,Queen's Gambit Refused: Karpov Variation,Queen's Gambit,,Karpov Variation
15753.0,False,54.0,Resign,White,10+0,kotam_id,1431.0,fychess,1406.0,e4 e6 Nf3 d6 d3 d6 Nc3 dxc3 Nxd6+ Qxd6 Nxd6 Be2 O-O Bc4 b6 c3 Rc8 b4 c6 Bd3 Nfxd,B02,1.0,Vienna Game,Vienna Game,,#4
1709.0,True,64.0,Resign,Black,10+0,alexburch14,1459.0,tawny,1543.0,e4 d5 exd5 Nf3 Nc6 Nc3 Bc5 Bb5 a3 Nf6 Bxc5 a6 Bxc5 Nd5 Bb4 Bxc5 Bxc5 Q,C00,8.0,French Defense: Giuoco Pianissimo,French Defense,,Giuoco Pianissimo
11446.0,True,25.0,Mate,White,15+0,mariu,1610.0,vladimir-mazhejtzejm,1646.0,d4 d5 c4 Nc6 Nf3 Nf6 e3 e6 Bb5+ Nc3 e4 c5 g3 dxe4 g6 B,A00,3.0,Ruy Lopez,Ruy Lopez,,Ilyin-Zhenevsky
13040.0,True,56.0,Resign,White,10+0,adrezin_kramnik,1340.0,mohammad_mohammad_p,1387.0,e4 e5 Nf3 Nc6 Bc4 a6 e5,D02,3.0,Sicilian Defense: #4,Sicilian Defense,,#4
13892.0,False,19.0,Resign,Black,30+0,konstantinjr,1257.0,danielleh,1420.0,e4 e5 Nf3 Nc6 Nc3 Bc5 Nf6 d4 Nf6 O-O Nf3 Nf6 Bf3 Nc5 d5 exd5 Nxd5 c5 d,B01,3.0,French Defense: Four Knights Variation,French Defense,,#2
756.0,True,67.0,Resign,White,10+0,fischer,1607.0,sveenestem,1631.0,e4 e5 Nf3 Nc6 Nc3 Bb4+ Bd7 Nf6 d4 exd4 exd4 c5 Bb2 h6 Nf3 Nf5 Nh5 Bf4 Bxd4 Qxd4 O-O O-O,C23,8.0,Sicilian Defense,Sicilian Defense,,Anglo-Indian Defense
1789.0,True,102.0,Resign,Black,10+0,chess_in_a_moves,1387.0,marigolds,1610.0,e4 e6 d4 Nf3 Nc6 d5 c3 Nf6 Qf3 Bg4 Qd6 Bxc3 O-O b4 Bd2 Bd3 Bxd4,C40,2.0,Ruy Lopez: French Variation,Ruy Lopez,,French Variation
2038.0,True,81.0,Mate,Black,15+15,dahitlj,1434.0,marcel-n-marshall-star,1548.0,d4 c6 d5 Nf3 e6 Nc3 Nc6 g3 Bg2 Be7 O-O e3 d4 exd4 Qa5 Nxd4 Q,A00,5.0,McConnell Defense: McConnell Variation,McConnell Defense,,McConnell Defense
15985.0,True,45.0,Resign,Black,15+0,tanja,1728.0,zamala_gopala,1632.0,e4 e5 Nc3 Nf6 f4 Bc5 Nc6 Nf3 a6 d4 a3 Bb4 Bd7 Bd2 Nc6 Bc2 Bb6 Qd2 d5 Bb7 Qc2 Qd2 O-,B24,2.0,Scotch Game,Scotch Game,,Advance Variation
12380.0,True,20.0,Resign,White,15+15,mcclanc,1413.0,daniel_mcclanc,1533.0,e4 e6 Nf3 Nc6 Nf5 d5 exd5 Nxd5 O-O Be2 O-O Bd3 d4 exd4 Qe2 Qe7 O-O Bg4 f6 Bg5 h6 Be3 g,C44,1.0,French Defense: Bowdler Attack,French Defense,,Bowdler Attack
15379.0,True,33.0,Resign,Black,10+0,s_c_xe,1498.0,m_m_the_chess_master,1557.0,e4 e5 Nf3 Bc5 Bc2 Nf6 Nc3 O-O Bc5 Bb5 d6 Nc3 Bd4 d5 O,B01,4.0,Sicilian Defense: Italian Variation,Sicilian,,Italian Variation
6378.0,True,74.0,Resign,White,15+0,g_s_c,1541.0,alexander,1429.0,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Nxe5 Qf3 Bxe5 d5 Bd3 h6 Nh6 Bxf7 Bh4 Bxf7+ Kg7 g3 dxe5 Nxd,C46,5.0,Sicilian Defense,Sicilian Defense,,Modern Variations
1708.0,True,50.0,Resign,Black,10+0,vladimir-mazares,1451.0,amora-gordon,1537.0,e4 e5 Nc3 Nc6 Nf3 Nc6 Bc4 d5 exd5 Nxd5 Bxd5 Bc5 d4 B,C20,5.0,Sicilian Defense: Scandinavian Variation |  English Opening Variation,Sicilian Defense,,Scandinavian Variation
5887.0,True,32.0,Mate,Black,10+0,erickmarie,1385.0,klitschko,1281.0,e4 e5 Nf3 Nc6 Nc3 d5 exd5 Nf6 O-O Nf3 Qf6 Bg5 h6 e5 N,B33,5.0,Van't Kruijs Opening: Closed Variations,Van't Kruijs Opening,,Closed Variations
4937.0,True,43.0,Resign,Black,15+0,serge_moss,1561.0,hdd,1660.0,d4 e6 f4 d5 exd4 c6 Bc5 Nc6 e4 Nf6 Bg5 Bd7 O-O O-O Nc3 Nf,B00,3.0,French Defense: Berlin Defense,French Defense,,Berlin Defense
16018.0,True,70.0,Resign,Black,5+5,ejocz,1487.0,kingseptoberg,1500.0,e4 c5 c4 e5 e6 Nc3 Nf6 Nc3 Bb4 Qc2 Nf3 Be7 b3 O-O Be2 Qb6 Qa5 Nd,B02,11.0,Queen's Gambit Refused,Queen's Gambit,,Panov Transfer
1390.0,True,32.0,Mate,White,10+0,bobon,1319.0,chicago_id,1533.0,e4 e5 Nf3 Nc6 Bc4 c6 d3 d6 d4 exd4 cxd4 Nf6 O-O Be2 Nb5 Nf6 Be3 Be3 Bd7 Re1 O-O O-,C50,2.0,Sicilian Defense: Lasker-Pelikan Variation,Sicilian Defense,,Lasker-Pelikan Variation
1802.0,True,18.0,Resign,White,9+0,thesnow,1756.0,thesnowf,1601.0,e4 e5 Nc3 Nf6 Nf3 Bb4 Bd2 Nh3 Bg4 O-O h3 Bf5 Bxf5 exd5 Nxd5 Bxd5 Bg5 Bxf5 f3 Bxf3 Nd,C64,2.0,Queen's Gambit Declined: Wing Gambit,Queen's Gambit,,Wing Gambit
12660.0,True,43.0,Resign,White,5+5,fandragon,1790.0,mrjem,1777.0,e4 e5 Nf3 d6 Nc3 Nc6 Bb5 d4 exd4 Nxd4 Qxf2+ c3 Q,B02,4.0,Sicilian Defense: Exchange Variation,Sicilian Defense,,Exchange Variation
807.0,True,26.0,Draw,White,20+0,marc13,1500.0,lwert,1883.0,c4 Nf6 d4 Nc6 Bg5 Nf3 Bg4 h3 a6 d5 Nd3 O-O g4 Nh5 dxe5 Be2 Nxe2 fxe2,C50,2.0,Philidor Defense |  Advance Variation,Philidor Defense,,Lasker-Pelikan Variation
11683.0,False,54.0,Mate,White,10+0,chess_2,1397.0,al-mohamad,1276.0,e4 d5 Nf3 d6 Nc3 O-O-O Bg5 e5 Nc6 Nb3 Qf6 g3 Bd7 Nd4 Bd6 O-O Rfd1 Be7 f3 Nf,E92,3.0,Zukertort Opening,Zukertort Opening,,Advance
